,Unnamed: 0,Datetime,Tweet Id,Text,Username,preprocessed_data
1093,1093,2021-05-05 20:16:48+00:00,1390037785613115396,"DIOSSSSS ESTO ME HIZO ESTREMECER HASTA EL ALMA,COML ES PODUBLE Q ATAQUEN A PERSONAS Q LUCHAN POR UN MEJOR PAIS,POR NUESTRO FUTURO
#NosEstanMatando 
#ParoDestructorSOS 
#SOSColombiaDDHH https://t.co/eoOzOLWL2t",5H_maleja,"['dioss', 'hacer', 'estremecer', 'almacoml', 'poduble', 'atacar', 'persona', 'luchar', 'mejor', 'paispor', 'futuro', 'nosestanmatar', 'parodestructo', 'soscolombiadd']"
1094,1094,2021-05-05 20:12:12+00:00,1390036629943996422,#SOSColombiaNosEstanMatando #SOSColombiaDDHH #SOSColmbia #SOSCaliDDHH #ParoDeAsesinos #ParoNacional #ParoDestructorSOS #ParoIndefinido #paro https://t.co/ECeNLv1H76,ANDREXCLARO,"['soscolombianosestanmatando', 'soscolombiaddhh', 'soscolmbia', 'soscaliddhh', 'parodeasesino', 'paronacional', 'parodestructo', 'paroindefinido', 'paro']"
1095,1095,2021-05-05 20:11:53+00:00,1390036549694279687,"@YourAnonNewsESP Copiar y pegar  
#parodestructorsos #comisioninteramericanadederechoshumanos #EuropeanCourtofhumanrights #amnistiainternacional #civilrightsdefenders #physiciansforhumanrights #globalrights #humanrights #SOS  #CNNInternational  #soscolombia",alexa38610,"['copiar', 'pegar', 'parodestructo', 'comisioninteradericano', 'europeancourtofhumanrights', 'amnistiainternacional', 'civilrightsdefenders', 'physiciansforhumanriganriganrighiganriganrighughts', 'globalright', 'humanrights', 'so', 'is', 'cnninternational', 'soscolombia']"
1096,1096,2021-05-05 20:11:07+00:00,1390036357481963522,"#TATAKAECOLOMBIA

#FueraPetro
#YoApoyoAlEsmad #YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes #PetroFueraDeTwitter #UribeTieneLaRazon
#ParoDestructorSOS #PetroNuncaSeraPresidente #PrevencionyAccion
#ApoyoAMiPolicia
#RepudioAlVandalo
#ApoyoAMiFuerzaPublica
#NosEstanCuidando https://t.co/6dP2JG7bcl",MissPnk,"['tatakaecolombia', 'fuerapetro', 'yoapoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'petrofueradetwitter', 'uribetenelar', 'parodestructo', 'petronuncaserar', 'prevencionyaccion', 'apoyoamipolicia', 'repudioalvandalo', 'apoyoamifuerzapuboico', 'nosestancuidar']"
1097,1097,2021-05-05 20:06:01+00:00,1390035073190215683,"JAJAJAJA! 

#PorCualquieraMenosPetro #ApoyoAMiFuerzaPublica #ApoyoAlEsmad #ParoDestructorSOS #PetroFueraDeTwitter #PetroEstaIncendiandoElPais #DejanosPasar #FueraPetro #NosEstanCuidando https://t.co/eWOM5whxgd",Luma_Mia,"['jajajaja', 'porcualquieramenospetro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'parodestructo', 'petrofueradetwitter', 'petroestaincendiandoelpais', 'dejanospasar', 'fuerapeter', 'nosestancuidar']"
1098,1098,2021-05-05 19:54:07+00:00,1390032077983297540,#SOSColombiaDDHH #CALIRESISTENCIA #CALIESTACENSURADO #SOSCALICOLOMBIA #CensuraColombia #ColombiaEnDictadura #ColombiaAlertaRoja #ColombiaResiste #ColombiaSeRespeta #VandalosAsesinos #VandalismoEs #VandalismoPuroYDuro #ParoNacional #ParoDestructorSOS #enqueteayudocolombia #kpopers https://t.co/uVE8xAuz37,Emputalia,"['soscolombiaddhh', 'caliresistencia', 'caliestacensurado', 'soscalicolombia', 'censuracolombia', 'colombiaendictadura', 'colombiaalertaroja', 'colombiaresiste', 'colombiar', 'vandalosasesino', 'vandalismo', 'vandalismopuroyduro', 'paronacional', 'parodestructo', 'enqueteayudocolombia', 'kpopers']"
1099,1099,2021-05-05 19:53:06+00:00,1390031821073756165,"#PorCualquieraMenosPetro #ApoyoAMiFuerzaPublica #ApoyoAlEsmad #ParoDestructorSOS #PetroFueraDeTwitter #PetroEstaIncendiandoElPais #DejanosPasar #FueraPetro #NosEstanCuidando 
Bbys ya dejen la bobada, que todos los hashtags se los vamos a tumbar, bsos. https://t.co/JPJwScGJHJ",_montfort4,"['porcualquieramenospetro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'parodestructo', 'petrofueradetwitter', 'petroestaincendiandoelpais', 'dejanospasar', 'fuerapeter', 'nosestancuidar', 'bbys', 'dejar', 'bobada', 'hashtag', 'ir', 'tumbar', 'bso']"
1100,1100,2021-05-05 19:52:54+00:00,1390031773342523392,"Mi señor Seungho 🛐
#VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/jz5Nbxx1EB https://t.co/SuVCf7sjm3",soyJotaAsies,"['senor', 'seungho', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1101,1101,2021-05-05 19:51:22+00:00,1390031384534822919,"En fin, JENNIE MI LEA.

#VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/gDG1DbP7SP",Chiara17Dic,"['fin', 'jennie', 'leer', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1102,1102,2021-05-05 19:48:10+00:00,1390030579333226509,"Mejor wuachen a nuestro poderosísimo Felix
#VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/jz5Nbxx1EB",soyJotaAsies,"['mejor', 'wuachen', 'poderosisimo', 'felix', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1103,1103,2021-05-05 19:45:56+00:00,1390030019393638407,"#ApoyoAlEsmad #ParoDeAsesinos #ParoDestructorSOS #ApoyoAlEsmad #ApoyoAMiPolicia

Les voy a confensar que temo que me cierren mi cuenta preciosa, PERO SIGO AQUÍ UNIDA A LA CAUSA. https://t.co/Iz7FzQiKa9",Ale970212,"['apoyoalesmad', 'parodeasesino', 'parodestructo', 'apoyoalesmad', 'apoyoamipolicia', 'ir', 'confensar', 'temer', 'cerrar', 'cuenta', 'precioso', 'seguir', 'aqui', 'unido', 'causa']"
1104,1104,2021-05-05 19:45:39+00:00,1390029947746590721,"#PorCualquieraMenosPetro
#ParoDeAsesinos
#ParoDestructorSOS
#FueraPetro
#MilitarizacionYa
#MilitarizarLasCallesYa
#RepudioAlVandalo
#ConmocionInteriorYA
#UribeSomosTodos
#LaVozDeUribeSomosTodos
#YaDesbloquearon
#VandalosAsesinos
#VandalismoPuroYDuro
#YoApoyoAlEsmad https://t.co/VCjAAM5ULE",Chiara17Dic,"['porcualquieramenospetro', 'parodeasesino', 'parodestructo', 'fuerapetro', 'militarizacionya', 'militarizarlascallesya', 'repudioalvandalo', 'conmocioninterioryo', 'uribesomostodo', 'lavozdeuribe', 'yadesblocer', 'vandalosasesino', 'vandalismopuroyduro', 'yoapoyoalesmad']"
1105,1105,2021-05-05 19:44:50+00:00,1390029741105766406,"#ApoyoAlEsmad #ParoDeAsesinos #ParoDestructorSOS #ApoyoAlEsmad #ApoyoAMiPolicia

DALE ALEGRÍA A TU CUERPO MACARENAAAAAA, EHHHH MACARENAAAAAA https://t.co/E6lcF1GUh4",Ale970212,"['apoyoalesmad', 'parodeasesino', 'parodestructo', 'apoyoalesmad', 'apoyoamipolicia', 'daler', 'alegria', 'cuerpo', 'macarenao', 'ehh', 'macarenao']"
1106,1106,2021-05-05 19:42:30+00:00,1390029155387990018,"#PorCualquieraMenosPetro
#ParoDeAsesinos
#ParoDestructorSOS
#FueraPetro
#MilitarizacionYa
#MilitarizarLasCallesYa
#RepudioAlVandalo
#ConmocionInteriorYA
#UribeSomosTodos
#LaVozDeUribeSomosTodos
#YaDesbloquearon
#VandalosAsesinos
#VandalismoPuroYDuro
#YoApoyoAlEsmad https://t.co/js8fj5g7lM",bangsprite,"['porcualquieramenospetro', 'parodeasesino', 'parodestructo', 'fuerapetro', 'militarizacionya', 'militarizarlascallesya', 'repudioalvandalo', 'conmocioninterioryo', 'uribesomostodo', 'lavozdeuribe', 'yadesblocer', 'vandalosasesino', 'vandalismopuroyduro', 'yoapoyoalesmad']"
1107,1107,2021-05-05 19:41:19+00:00,1390028857886060545,"#ApoyoAlEsmad #ParoDeAsesinos #ParoDestructorSOS #ApoyoAlEsmad #ApoyoAMiPolicia

Cuando entran a los HT y se dan cuenta que sólo hay contenido k-pop. https://t.co/xaH3Ve1SpJ",Ale970212,"['apoyoalesmad', 'parodeasesino', 'parodestructo', 'apoyoalesmad', 'apoyoamipolicia', 'entrar', 'ht', 'dar', 'cuenta', 'solo', 'contenido', 'kpop']"
1108,1108,2021-05-05 19:40:40+00:00,1390028690956996609,#ApoyoAlEsmad #ParoDeAsesinos #ParoDestructorSOS #ApoyoAlEsmad #ApoyoAMiPolicia https://t.co/uZ6QEADLBb,Ale970212,"['apoyoalesmad', 'parodeasesino', 'parodestructo', 'apoyoalesmad', 'apoyoamipolicia']"
1109,1109,2021-05-05 19:40:01+00:00,1390028527521738755,"La rompen.
#PorCualquieraMenosPetro #ConmocionInteriorYA  #FueraPetro #ApoyoAMiPolicia #ApoyoAlEsmad #RepudioAlVandalo #ParoDeAsesinos #ParoDestructorSOS #PetroFueraDeTwitter https://t.co/l6PzKnLAsD",Adri_ish,"['romper', 'porcualquieramenospetro', 'conmocioninterioryo', 'fuerapetro', 'apoyoamipolicia', 'apoyoalesmad', 'repudioalvandalo', 'parodeasesino', 'parodestructo', 'petrofueradetwitter']"
1110,1110,2021-05-05 19:37:57+00:00,1390028008111624200,ÁNIMO #YoProtejoMiPais #YoApoyoAlEsmad #ApoyoAMiFuerzaPublica #NosEstanCuidando. PRONTO SE LE VA A CAER LA FARSA A LOS ASESINOS DE ESTE #ParoDeAsesinos #ParoDeTerroristas #ParoDestructorSOS   ¡VENCEREMOS ! https://t.co/hpx2dfDiKu,xirajaramillo,"['animar', 'yoprotejomipais', 'yoapoyoalesmad', 'apoyoamifuerzapuboico', 'nosestancuidar', 'pronto', 'ir', 'caer', 'farsa', 'asesino', 'parodeasesino', 'parodeterrorista', 'parodestructo', '!', 'vencer']"
1111,1111,2021-05-05 19:36:36+00:00,1390027668427612161,"Oigan que precioso es este hombre 💗💗
#ParoDestructorSOS 
#UribeTieneLaRazon
#UribeSomosTodos
#YoApoyoALaFuerzaPublica
#YoApoyoAMisHeroes
#YoApoyoAlEsmad
#RepudioAlVandalo https://t.co/iutEaJyvzu",BlossomNih,"['oír', 'precioso', 'hombre', 'parodestructo', 'uribetenelar', 'uribesomostodo', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'yoapoyoalesmad', 'repudioalvandalo']"
1112,1112,2021-05-05 19:35:46+00:00,1390027459966513155,"#ConmocionInteriorYA
#RepudioAlVandalo #UribeSomosTodos #UribeTieneLaRazon #YaNoMás #ParoDestructorSOS #ParoDeAsesinos #PorCualquieraMenosPetro https://t.co/GZ2WmjjM5t",Colombia_OT7,"['conmocioninteriorya', 'repudioalvandalo', 'uribesomostodo', 'uribetenelar', 'yanoma', 'parodestructo', 'parodeasesino', 'porcualquieramenospetro']"
1113,1113,2021-05-05 19:34:41+00:00,1390027186640404480,@BluRadioCo Admiración y respeto. Los necesitamos más fuertes que nunca para desmontar esta farsa montada ya hasta internacionalmente.  #marchaasesina #VandalosAsesinos #ParoDestructorSOS #parodestructor #ApoyoAMiFuerzaPublica https://t.co/v3h2V6Fmzz,xirajaramillo,"['admiracion', 'respeto', 'necesitar', 'mas', 'fuerte', 'nunca', 'desmontar', 'farsa', 'montado', 'internacionalmente', 'marchaasesino', 'vandalosasesino', 'parodestructo', 'parodestructor', 'apoyoamifuerzapuboico']"
1114,1114,2021-05-05 19:27:40+00:00,1390025422981697536,"El Kpop me encanta. Y ahora unos chistes:
#ApoyoAlEsmad
#RepudioAlVandalo 
#UribeTieneLaRazon 
#UribeSomosTodos 
#YoApoyoAlEsmad 
#ApoyoAMiPolicia 
#ApoyoAMiFuerzaPublica 
#ParoDestructorSOS 
#ConmocionInteriorYA 
El KPop me encanta!!! https://t.co/7ROTAuBW0d",TopicsJF,"['kpop', 'encantar', 'ahora', 'chiste', 'apoyoalesmad', 'repudioalvandalo', 'uribetenelar', 'uribesomostodo', 'yoapoyoalesmad', 'apoyoamipolicia', 'apoyoamifuerzapuboico', 'parodestructo', 'conmocioninterioryo', 'kpop', 'encantar']"
1115,1115,2021-05-05 19:19:13+00:00,1390023293181308932,"#ParoDestructorSOS #ParoDeAsesinos #ParoDeTerroristas #RepudioAlVandalo #NosEstanCuidando #ApoyoAMiPolicia #ApoyoAlEsmad 

STREAM BUTTER WIU WIUUUUU https://t.co/MAveCBtaan",vinnie6402,"['parodestructo', 'parodeasesino', 'parodeterrorista', 'repudioalvandalo', 'nosestancuidar', 'apoyoamipolicia', 'apoyoalesmad', 'stream', 'butter', 'wiu', 'wiuu']"
1116,1116,2021-05-05 19:16:01+00:00,1390022488667697152,@PizarroMariaJo Difundiendo mentiras y falsedades... la estrategia de esta izquierda cruel y desalmada ¡Sean responsables! #ParoDestructorSOS,MauricioAddl,"['difundir', 'mentira', 'falsedad', 'estrategia', 'izquierdo', 'cruel', 'desalmado', '!', 'ser', 'responsable', 'parodestructo']"
1117,1117,2021-05-05 19:14:30+00:00,1390022106306555905,#RepudioAlVandalo #ApoyoAMiPolicia #NosEstánCuidando #YoApoyoAlEsmad #ApoyoAMiFuerzaPublica #MilitarizarLasCallesYa #PorCualquieraMenosPetro #PorCualquieraMenosPetro #VandalismoPuroYDuro #YoApoyoAMisHeroes #ParoDestructorSOS #PetroFueraDeTwitter #PorCualquieraMenosPetro https://t.co/MvLH54twCP,MondongoConPapa,"['repudioalvandalo', 'apoyoamipolicia', 'nosestancuidar', 'yoapoyoalesmad', 'apoyoamifuerzapuboico', 'militarizarlascallesya', 'porcualquieramenospetro', 'porcualquieramenospetro', 'vandalismopuroyduro', 'yoapoyoamishero', 'parodestructo', 'petrofueradetwitter', 'porcualquieramenospetro']"
1118,1118,2021-05-05 19:13:56+00:00,1390021966443188225,"Bass kick swingin' like I'm Bruce Lee~ 🔥❤️ #JAEHYUN

@NCTsmtown
@NCTsmtown_127
@NCTsmtown_DREAM
@WayV_official
#PorCualquieraMenosPetro
#NosEstanCuidando
#ApoyoAMiPolicia
#RepudioAlVandalo
#ParoDeAsesinos
#ParoDestructorSOS https://t.co/gdbes79D1V",7m_pcy,"['bass', 'kick', 'swingin', 'like', 'a', 'em', 'bruce', 'leer', 'jaehyun', 'porcualquieramenospetro', 'nosestancuidar', 'apoyoamipolicia', 'repudioalvandalo', 'parodeasesino', 'parodestructo']"
1119,1119,2021-05-05 19:10:53+00:00,1390021197367287808,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/6mihGScb7h",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1120,1120,2021-05-05 19:10:51+00:00,1390021189406449664,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/Xa1DBeREhw",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1121,1121,2021-05-05 19:10:51+00:00,1390021188391407618,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/IqqV7qQVip",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1122,1122,2021-05-05 19:10:51+00:00,1390021187183521798,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/xpoZuFTjQt",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1123,1123,2021-05-05 19:10:42+00:00,1390021153238962176,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/1pKmsmW3FW",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1124,1124,2021-05-05 19:10:41+00:00,1390021146943361027,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/GoZJ2rTpvc",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1125,1125,2021-05-05 19:10:28+00:00,1390021093801463809,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/tQTc36SdKz",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1126,1126,2021-05-05 19:10:06+00:00,1390020998670569477,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/BkJBaBoPGT",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1127,1127,2021-05-05 19:10:03+00:00,1390020988906217472,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/Ijj9ZsAhFd",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1128,1128,2021-05-05 19:09:57+00:00,1390020963438374912,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/inzfK0MUBt",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1129,1129,2021-05-05 19:09:49+00:00,1390020930630561795,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/qHMl6h2zsJ",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1130,1130,2021-05-05 19:07:14+00:00,1390020279552909318,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/6FSKm5hr9L",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1131,1131,2021-05-05 19:06:08+00:00,1390020002854719505,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/X1CpkXAYT9",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1132,1132,2021-05-05 19:05:36+00:00,1390019867236044801,"#NoMasMiedo #DejenTrabajar #DejemosPasarLaComida #ParoDestructorSOS #ParoDeAsesinos 

JISUNG GREAT TALENT DE LA CUARTA GENERACIÓN https://t.co/BW38SgrrRK",vinnie6402,"['nomasmiedo', 'dejentrabajar', 'dejemospasarlacomida', 'parodestructo', 'parodeasesino', 'jisung', 'great', 'talent', 'cuarto', 'generacion']"
1133,1133,2021-05-05 19:05:25+00:00,1390019821333528576,"#ConcluURIBECOL #VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/ezM14Ligtr",LauraAl90171613,"['concluuribecol', 'vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1134,1134,2021-05-05 18:55:46+00:00,1390017393091567616,"#VandalosAsesinos #VandalismoPuroYDuro 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad 
#YoApoyoALaFuerzaPublica #YoApoyoAMisHeroes 
#MilitarizarLasCallesYa #UribeTieneLaRazon 
#UribeSomosTodos #NoMasParo 
#ParoDestructorSOS https://t.co/4dfFag593m",RobieZombie,"['vandalosasesino', 'vandalismopuroyduro', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'yoapoyoalafuerzapuboica', 'yoapoyoamishero', 'militarizarlascallesya', 'uribetenelar', 'uribesomostodo', 'nomasparo', 'parodestructo']"
1135,1135,2021-05-05 18:54:39+00:00,1390017113532866563,#ParoNacional5M #ParoNacional #ParoDeAsesinos #ParoDestructorSOS #ParoIndefinido #CALIESTACENSURADO #CaliResiste https://t.co/tE2fzEmpau,MIGUELOTKD93,"['paronacional', 'paronacional', 'parodeasesino', 'parodestructo', 'paroindefinido', 'caliestacensurado', 'caliresiste']"
