,Unnamed: 0,Datetime,Tweet Id,Text,Username,preprocessed_data
10,10,2021-06-01 16:47:45+00:00,1399769648061681666,@GatoFranCOL No bloqueamos. No lastimamos a nadie. No tuvimos primera línea. Ustedes no nos representan.  #ParoAsesino #paromatabebes #VandalosAsesinos https://t.co/tKF3Hk9GHQ,xirajaramillo,"['bloquear', 'lastimar', 'nadie', 'primero', 'linea', 'tú', 'representar', 'paroasesino', 'paromatabebe', 'vandalosasesino']"
11,11,2021-06-01 16:44:51+00:00,1399768919984984064,"@JhonPrad Su mamá debe estar bailando con ellos. Ellos si nos representan. Su madre tambien y la mia, toda la gente buena. Los vándalos ASESINOS son ustedes que salen a volver mierda todo. No nos representan. #ParoAsesino #paromatabebes",xirajaramillo,"['mama', 'deber', 'bailar', 'si', 'representar', 'madre', 'tambien', 'mia', 'todo', 'gente', 'buen', 'vandalo', 'asesino', 'tú', 'salir', 'volver', 'mierda', 'representar', 'paroasesino', 'paromatabebe']"
12,12,2021-06-01 16:43:11+00:00,1399768498524590080,@DotorEquis Hasta gatos si ... no necesitamos volver mierda todo.  Pero 10 ? Jajajja. Pobres revoltosos. Ustedes no nos representan. La violencia no nos representa. #ParoAsesino #ParoMataBebes #VandalosAsesinos https://t.co/X2G4UL0T70,xirajaramillo,"['gato', 'si', 'necesitar', 'volver', 'mierda', 'jajajja', 'pobre', 'revoltoso', 'tú', 'representar', 'violencia', 'representar', 'paroasesino', 'paromatabebe', 'vandalosasesino']"
13,13,2021-05-31 17:12:17+00:00,1399413433821503489,@Lauraggils Hasta los más humildes estamos cansados de sus protestas violentas. No nos representan. No queremos más su #ParoAsesino #paromatabebes #ParoCriminal. Izquierda asesina. https://t.co/PGydgCmVpU,xirajaramillo,"['mas', 'humilde', 'cansado', 'protesta', 'violento', 'representar', 'querer', 'mas', 'paroasesino', 'paromatabebe', 'parocriminal', 'izquierdo', 'asesina']"
14,14,2021-05-31 14:19:35+00:00,1399369972288307201,"@PolombiaTierraQ #paroasesino #paromatabebes #ElParoNoMeRepresenta   Mil veces gracias por esta demostración de que sería nuestro país en manos de la izquierda asesina.  Gracias por que nunca llegaran al poder. Ahora más que nunca son repudiados, minoría asesina. https://t.co/RzmW4xnPOr",xirajaramillo,"['paroasesino', 'paromatabebe', 'elparonomerepresenta', 'mil', 'vez', 'gracias', 'demostracion', 'serio', 'pais', 'mano', 'izquierdo', 'asesina', 'gracias', 'nunca', 'llegar', 'poder', 'ahora', 'mas', 'nunca', 'repudiado', 'minoria', 'asesina']"
15,15,2021-05-29 13:50:37+00:00,1398637910241562626,#YoApoyoALaFuerzaPublica #SOSColombiaDDHH #ColombiaResiste #SOSCali #ElParoNoMeRepresenta #ElParoDestruyoAColombia #ParoNacionalColombia #ParoAsesino #paromatabebes https://t.co/RE7tYaMgI2,victoreduardog,"['yoapoyoalafuerzapuboica', 'soscolombiaddhh', 'colombiaresiste', 'soscali', 'elparonomerepresenta', 'elparodestruyoacolombia', 'paronacionalcolombia', 'paroasesino', 'paromatabebe']"
16,16,2021-05-28 15:27:20+00:00,1398299861125042176,#ParoMataBebés  #ParoAsesino https://t.co/5JLOlscpoc,EstefaniaCuar10,"['paromatar', 'paroasesino']"
17,17,2021-05-26 00:57:06+00:00,1397356082662608896,@JorgeAGonzalezG @natiibedoya 50 millones ??? Jajajjajajjajaja. No sea tan iluso.  No pasan de 70mil los que nos están matando. #ParoAsesino #paromatabebes #NoMasParo,xirajaramillo,"['millón', 'jajajjajajjajaja', 'tanto', 'iluso', 'pasar', 'mil', 'estar', 'matar', 'paroasesino', 'paromatabebe', 'nomasparo']"
18,18,2021-05-25 12:32:50+00:00,1397168783823970305,@ghitis Mucho hp @GustavoBolivar  Petro mierda del pueblo #ElParoDestruyoAColombia  #ParoAsesino  #paromatabebes  #ElParoNoMeRepresenta  #ParoAsesino  #ParoAsesino,equidadmbiental,"['hp', 'petro', 'mierda', 'pueblo', 'elparodestruyoacolombia', 'paroasesino', 'paromatar', 'elparonomerepresenta', 'paroasesino', 'paroasesino']"
19,19,2021-05-24 21:01:24+00:00,1396934379121922050,"#ParoMataBebes Si las protestas están por encima de una bebe que tenia toda una vida por delante entonces perdió el horizonte de crear un mejor país, para convertirse en asesinatos selectivos. #NoMas #YaNoMás",WilliamOlarte,"['paromatar', 'si', 'protesta', 'estar', 'encima', 'beber', 'tener', 'todo', 'vida', 'delante', 'entonces', 'perder', 'horizonte', 'crear', 'mejor', 'pais', 'convertir', 'él', 'asesinato', 'selectivo', 'nomar', 'yanomo']"
20,20,2021-05-24 19:00:53+00:00,1396904049665056774,@AlegreBengali @Richie_Gomez @petrogustavo Igual se iban a morir #NoMasPetro  #NoMasParo  #NoMasBloqueos  #ParoAsesino  #paromatabebes  #ElParoDestruyoAColombia  Petro @petrogustavo  mierda del pueblo.,equidadmbiental,"['igual', 'ir', 'morir', 'nomaspetro', 'nomasparo', 'nomasbloqueo', 'paroasesino', 'paromatabebe', 'elparodestruyoacolombia', 'petro', 'mierda', 'pueblo']"
21,21,2021-05-24 14:14:00+00:00,1396831854561476617,"Triste la muerte de la bebé en el valle, pero quiero recordarles que esa es la situación de miles de niños y ancianos y mujeres embarazadas a diario en pueblos y zonas donde no hay hospital, ni puentes pa cruzar ríos, ni carreteras #ParoAsesino #paromatabebes #VivaElParoNacional",SuryGarca8,"['triste', 'muerte', 'beber', 'valle', 'querer', 'recordar', 'él', 'situacion', 'mil', 'nino', 'anciano', 'mujer', 'embarazado', 'diario', 'pueblo', 'zona', 'hospital', 'puente', 'pa', 'cruzar', 'rio', 'carretero', 'paroasesino', 'paromatabebe', 'vivaelparonacional']"
22,22,2021-05-24 13:12:52+00:00,1396816467430199300,#DiegoMolanoSeQueda #ParoAsesino #paromatabebes 8 AM y ya están mariqueando 🙄🙄🙄🙄  https://t.co/s6MyurK1ME,rayandingme,"['diegomolanosequeda', 'paroasesino', 'paromatabebe', 'a', 'em', 'estar', 'mariquear']"
23,23,2021-05-24 12:55:55+00:00,1396812203563667463,#KpopersXColombia #kpopers #kpoñ #paromatabebes #PetroBastaYa #PetroDioLaOrden https://t.co/ovZj0LIEcY,savage_sash,"['kpopersxcolombia', 'kpoper', 'kpon', 'paromatabebe', 'petrobastaya', 'petrodiolaorden']"
24,24,2021-05-24 12:54:30+00:00,1396811848566063104,#ParoAsesino #paromatabebes #PetroBastaYa #PetroDioLaOrden #KpopersXColombia #kpopers #kpop https://t.co/oGm3dYAZ0D,savage_sash,"['paroasesino', 'paromatabebe', 'petrobastaya', 'petrodiolaorden', 'kpopersxcolombia', 'kpoper', 'kpop']"
25,25,2021-05-24 12:52:34+00:00,1396811359569031168,Ganas de joder desde temprano.  Maz bien miren a Hobi con los premios de BTS.  #PetroDioLaOrden #paromatabebes #KpopersXColombia #kpop https://t.co/JaR03GdGTP,savage_sash,"['gana', 'joder', 'temprano', 'maz', 'bien', 'mirar', 'hobi', 'premio', 'bts', 'petrodiolaorden', 'paromatabebe', 'kpopersxcolombia', 'kpop']"
26,26,2021-05-24 12:47:21+00:00,1396810047297048579,@AlvaroUribeVel Esa es la gente que le gusta a petro puro terroristas incendiarios Petro @petrogustavo  mierda del pueblo. #paromatabebes  #ParoAsesino  #NoMasParo  #NoMasPetro  #ElParoDestruyoAColombia,equidadmbiental,"['gente', 'gustar', 'petro', 'puro', 'terrorista', 'incendiario', 'petro', 'mierda', 'pueblo', 'paromatabebe', 'paroasesino', 'nomasparo', 'nomaspetro', 'elparodestruyoacolombia']"
27,27,2021-05-24 12:01:19+00:00,1396798462872756227,"@anaemirc @RevistaSemana O sea que usted justifica sus crímenes con los crímenes de otros, que cínicos son de verdad, que otros sean criminales no le va lavar las manos ASESINOS #paromatabebes #parodeasesinos #parocriminal #ParoAsesino",LaniakVol,"['tú', 'justificar', 'crimen', 'crimen', 'cinico', 'verdad', 'criminal', 'ir', 'lavar', 'mano', 'asesino', 'paromatabebe', 'parodeasesino', 'parocriminal', 'paroasesino']"
28,28,2021-05-24 11:52:50+00:00,1396796329733541889,@RevistaSemana #ParoAsesino #paromatabebes #ParoNacional23M #SOSColombiaDDHH #parodeasesinos #soscolombia   MAMERTOS ASESINOS https://t.co/g8sQymoqbG,LaniakVol,"['paroasesino', 'paromatabebe', 'paronacional', 'soscolombiaddhh', 'parodeasesino', 'soscolombia', 'mamerto', 'asesino']"
29,29,2021-05-24 11:49:57+00:00,1396795601078132738,@Amparoluz4 @RevistaSemana ASESINOS DE BEBÉS #paromatabebes,LaniakVol,"['asesino', 'bebe', 'paromatabebe']"
30,30,2021-05-24 11:45:03+00:00,1396794368414162947,"https://t.co/JyPvYH9vBg #PetroAsesino #paroasesino #soscolombia #paromatabebes Asesinos. No son alternativa, solo son otra forma de barbarie.",LaniakVol,"['petroasesino', 'paroasesino', 'soscolombia', 'paromatabebe', 'asesino', 'alternativa', 'solo', 'formar', 'barbarie']"
31,31,2021-05-24 02:53:51+00:00,1396660687460503555,@VickyDavilaH #ParoMataBebes,matedemorphy,['paromatabebe']
32,32,2021-05-24 02:25:10+00:00,1396653468111233024,#BloqueosAsesinos  #NoEsParoEsExtorsión  #ParoMataBebes #BloqueosAsesinos https://t.co/hp2J5kxNwf,Joy04749221,"['bloqueosasesino', 'noesparoesextorsion', 'paromatabebe', 'bloqueosasesino']"
33,33,2021-05-24 00:16:14+00:00,1396621022502207494,@VickyDavilaH @alexandrosanz7 #ParoMataBebes #FuePetro #TerrorismoUrbano https://t.co/Dy1isEu0T6,matedemorphy,"['paromatar', 'fuepetro', 'terrorismourbano']"
34,34,2021-05-24 00:11:53+00:00,1396619928262807554,@JoseCuelloB Y esto? Es un juego?  #ParoMataBebes #FuePetro #TerrorismoUrbano https://t.co/L8s0uZXK0m,matedemorphy,"['juego', 'paromatabebe', 'fuepetro', 'terrorismourbano']"
35,35,2021-05-24 00:08:19+00:00,1396619030308560900,Este seria el 3er bebe que matan los votantes de Petro...O es el 4to? Cuantos van? #ParoMataBebes #TerrorismoUrbano  #ParoAsesino  #ConmocionInteriorYA #NoMasUribeNoMasPetro #vandalos  #ProgresismoIncendiario #PetroBastaYa  #RevolucionMolecular  Via @rigor_verdad https://t.co/LSxw5eAZJJ,matedemorphy,"['serio', 'er', 'beber', 'matar', 'votante', 'petroo', 'to', 'cuanto', 'ir', 'paromatabebe', 'terrorismourbano', 'paroasesino', 'conmocioninteriorya', 'nomasuribenomaspetro', 'vandalo', 'progresismoincendiario', 'petrobastaya', 'revolucionmolecular', 'via']"
36,36,2021-05-23 23:59:35+00:00,1396616831218163712,Otro bebé asesinado por los organizadores del paro en Colombia. #elparodestruyóacolombia #elparodelamuerte #paromatabebes https://t.co/2RfJgI9MKf https://t.co/7I7xuo1THk,victoreduardog,"['beber', 'asesinado', 'organizador', 'paro', 'colombio', 'elparodestruyoacolombia', 'elparodelamuerte', 'paromatabebe']"
37,37,2021-05-23 23:59:34+00:00,1396616830257668097,@julya140912 #ParoMataBebés #NoEsParoEsTerrorismo,johnmariocadavi,"['paromatabebe', 'noesparoesterrorismo']"
38,38,2021-05-23 20:06:21+00:00,1396558138824962048,#BloqueosAsesinos  #NoEsParoEsExtorsión  #ParoMataBebes https://t.co/zxyabSuus6,EstefaniaCuar10,"['bloqueosasesino', 'noesparoesextorsion', 'paromatabebe']"
39,39,2021-05-23 19:08:39+00:00,1396543616852635650,@Maluprabo #ParoMataBebés,johnmariocadavi,['paromatabebe']
40,40,2021-05-23 19:07:10+00:00,1396543242808725516,@hernancadavidma #ParoMataBebés,johnmariocadavi,['paromatabebe']
41,41,2021-05-23 18:53:01+00:00,1396539683304349702,#PetroYaBasta #paromatabebes En defensa de la vida,Diegoajv2010,"['petroyabastar', 'paromatabebe', 'defensa', 'vida']"
42,42,2021-05-23 18:52:29+00:00,1396539550659485699,Terroristas hasta cuándo van bloquear a colombia malditos hijos de p...🤬 #paromatabebes  #paromatabebes  #paromatabebes  #paromatabebes  #paromatabebes  #paromatabebes  #paromatabebes  #paromatabebes #paromatabebes  #paromatabebes,equidadmbiental,"['terrorista', 'ir', 'bloquear', 'colombia', 'maldito', 'hijo', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe', 'paromatabebe']"
43,43,2021-05-23 18:51:11+00:00,1396539220366438403,#PAROMATABEBES cuántos Bebés más?,Diegoajv2010,"['paromatar', 'cuanto', 'bebe', 'mas']"
44,44,2021-05-23 18:47:33+00:00,1396538308503736324,@MariaFdaCabal @CIDH #paromatabebes  #ElParoDestruyoAColombia  #ElParoNoMeRepresenta,equidadmbiental,"['paromatabebe', 'elparodestruyoacolombia', 'elparonomerepresenta']"
45,45,2021-05-23 18:44:48+00:00,1396537615298531333,#paromatabebes,equidadmbiental,['paromatabebe']
46,46,2021-05-23 17:47:24+00:00,1396523170547519495,"@bbcmundo Por el corredor al Pacífico desde el Cauca para el transporte de coca, el comité del paro y Gustavo petro Urrego es el culpable de esta nueva muerte @ONU_derechos @ONU_es @MisionONUCol #ParoMataBebes #ParoAsesino #VandalosAsesinos https://t.co/MHT1zqrFqs",Adrgpz1,"['corredor', 'pacifico', 'cauca', 'transporte', 'coca', 'comite', 'paro', 'gustavo', 'petro', 'urrego', 'culpable', 'nuevo', 'muerte', 'paromatabebe', 'paroasesino', 'vandalosasesino']"
47,47,2021-05-23 17:43:18+00:00,1396522136685133826,@rcnradio #ParoMataBebes #ParoAsesino #VandalosAsesinos #ParoNacional23M #PetroBastaYa,Adrgpz1,"['paromatar', 'paroasesino', 'vandalosasesino', 'paronacional', 'petrobastaya']"
48,48,2021-05-23 17:41:58+00:00,1396521802709573632,@VickyDavilaH #ParoMataBebes #ParoAsesino #VandalosAsesinos #ParoNacional23M #PetroBastaYa https://t.co/AInr66YEd8,Adrgpz1,"['paromatar', 'paroasesino', 'vandalosasesino', 'paronacional', 'petrobastaya']"
49,49,2021-05-23 17:38:35+00:00,1396520949860683777,#CuenteConmigoPetro #ParoMataBebes #ParoAsesino #VandalosAsesinos #ParoNacional23M el comité del paro y Gustavo petro Urrego son los únicos responsables de esta nueva muerte @ONU_derechos @ONU_es @ONUHumanRights @infobae @bbcmundo @CNNEE https://t.co/uGTUEoUwcx,Adrgpz1,"['cuenteconmigopetro', 'paromatar', 'paroasesino', 'vandalosasesino', 'paronacional', 'comite', 'paro', 'gustavo', 'petro', 'urrego', 'unico', 'responsable', 'nuevo', 'muerte']"
50,50,2021-05-23 17:28:37+00:00,1396518442262540292,#VandalosAsesinos #PetristasAsesinos #VandalosLadrones #ParoMataBebes #ParoAsesino #PetroBastaYa #ParoNacional23M https://t.co/UFmMz7Uoov,Adrgpz1,"['vandalosasesino', 'petristasasesinos', 'vandalosladrón', 'paromatar', 'paroasesino', 'petrobastaya', 'paronacional']"
51,51,2021-05-23 17:22:27+00:00,1396516890856628226,@hfgm2 #PetroBastaYa #ParoMataBebés,johnmariocadavi,"['petrobastaya', 'paromatabebe']"
52,52,2021-05-23 16:34:10+00:00,1396504739177771010,@MariaFdaCabal @elkin_isaza @CIDH #ParoMataBebés,johnmariocadavi,['paromatabebe']
53,53,2021-05-23 16:23:16+00:00,1396501995964534784,#NarcoMinga #ParoMataBebes #IndígenasAsesinos #MingaEsFARC #MingaEsELN #IndígenasAsesinos #PetroBastaYa https://t.co/FwMmQW2bJu,Adrgpz1,"['narcomingar', 'paromatabebe', 'indigenasasasesino', 'mingaesfarc', 'mingar', 'indigenasasasesino', 'petrobastaya']"
54,54,2021-05-23 16:19:02+00:00,1396500929738944522,#paromatabebes #ElParoNoMeRepresenta #ElParoDestruyoAColombia #YoApoyoALaFuerzaPublica #SOSColombiaDDHH #SOSColombiaNosEstanMatando https://t.co/LQVAWbNyM8,victoreduardog,"['paromatar', 'elparonomerepresenta', 'elparodestruyoacolombia', 'yoapoyoalafuerzapuboica', 'soscolombiaddhh', 'soscolombianosestanmatando']"
55,55,2021-05-23 16:17:08+00:00,1396500455514062861,#SOSColombiaDDHH #SOSColombiaNosEstanMatando #ElParoDestruyoAColombia #ElParoNoMeRepresenta #ParoAsesino #paromatabebes https://t.co/KGChsdfR4Q,victoreduardog,"['soscolombiaddhh', 'soscolombianosestanmatando', 'elparodestruyoacolombia', 'elparonomerepresenta', 'paroasesino', 'paromatar']"
56,56,2021-05-23 16:15:02+00:00,1396499923185590272,@AndresP89075103 @BLUPacifico #ParoMataBebés,johnmariocadavi,['paromatabebe']
57,57,2021-05-22 23:14:02+00:00,1396242982324613121,Dolor es la falsa ilusión de un piercing real 🤧 #PetroBastaYa #ParoMataBebes #ElParoViolaDDHH #RepudioAlVandalo  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS https://t.co/ktbv80Grsj,Millie_0105,"['dolor', 'falso', 'ilusion', 'piercing', 'real', 'petrobastaya', 'paromatabebe', 'elparovioladdh', 'repudioalvandalo', 'nomasbloqueo', 'nomasparo', 'apoyoamipolicia', 'conmocioninteriorya', 'dejanospasar', 'parodestructo']"
58,58,2021-05-22 23:06:11+00:00,1396241007616876547,"Fueron momentos felices contigo, oh, hermoso piercing falso 😭  #ParoMataBebes  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS #YoNoParoYoProduzco #mamertos https://t.co/8iWocpLJOl",Millie_0105,"['momento', 'feliz', 'tú', 'oh', 'hermoso', 'piercing', 'falso', 'paromatabebe', 'nomasbloqueo', 'nomasparo', 'apoyoamipolicia', 'conmocioninteriorya', 'dejanospasar', 'parodestructo', 'yonoparoyoproduzco', 'mamerto']"
59,59,2021-05-22 13:48:34+00:00,1396100677798088708,#ElParoDestruyoAColombia  #ElParoNoMeRepresenta #paromatabebes #PetroNuncaSeraPresidente #PetroBastaYa #SemanaNoticias https://t.co/tvreyRlLgQ,victoreduardog,"['elparodestruyoacolombia', 'elparonomerepresenta', 'paromatabebe', 'petronuncaserar', 'petrobastaya', 'semananoticio']"
60,60,2021-05-22 11:55:40+00:00,1396072264018415619,#PetroNuncaSeraPresidente #PetroEsLaPeorPandemia #PetroEsUnHampon #ParoAsesino #paromatabebes #ApoyoAMiFuerzaPublica #ApoyoAlEsmad #petroyabasta #fueracerdoscomunistas https://t.co/tGVtKVMbE9,xirajaramillo,"['petronuncaserar', 'petroeslapeorpandemia', 'petroesunhampon', 'paroasesino', 'paromatabebe', 'apoyoamifuerzapuboico', 'apoyoalesmad', 'petroyabasta', 'fueracerdoscomunistas']"
61,61,2021-05-20 23:17:46+00:00,1395519146717233153,El millón de amigos de #paromatabebes #ParoAsesino ##PetroNuncaSeraPresidente,xirajaramillo,"['millon', 'amigo', 'paromatabebe', 'paroasesino', 'petronuncaserar']"
62,62,2021-05-20 12:56:34+00:00,1395362814131425288,"@GustavoBolivar Bravo hp que viva el smad , gamines hps que ponen las mamás de carne de cañón las quieren mucho malparidos , apoyo total al smad y hojala les sigan dando duro a estos triplehps gamines que no respetan ni la mama total apoyo a la @PoliciaColombia , @COL_EJERCITO  #paromatabebes",equidadmbiental,"['bravo', 'hp', 'vivir', 'smad', 'gamín', 'hps', 'poner', 'mama', 'carne', 'canon', 'querer', 'malparido', 'apoyo', 'total', 'smad', 'hojala', 'seguir', 'dar', 'duro', 'triplehp', 'gamín', 'respetar', 'mama', 'total', 'apoyo', 'paromatabebe']"
63,63,2021-05-20 11:14:00+00:00,1395337003068239877,@IvanCepedaCast Si y también más miseria y pobreza para el país muy bien dienti podrido hp  #ElParoDestruyoAColombia  #ElParoNoMeRepresenta  #paromatabebes  Petro @petrogustavo mierda del pueblo,equidadmbiental,"['si', 'tambien', 'mas', 'miseria', 'pobreza', 'pais', 'bien', 'daentar', 'podrido', 'hp', 'elparodestruyoacolombia', 'elparonomerepresenta', 'paromatabebe', 'petro', 'mierda', 'pueblo']"
64,64,2021-05-20 10:40:47+00:00,1395328645565239303,Lo mismo que pasa en Colombia vagos y pelaos marchando sin saber que es lo que quieren. #ElParoNoMeRepresenta  #ElParoDestruyoAColombia  #paromatabebes  Petro mierda del pueblo https://t.co/ZxydHu6TAY,equidadmbiental,"['mismo', 'pasar', 'colombia', 'vago', 'pelao', 'marchar', 'saber', 'querer', 'elparonomerepresenta', 'elparodestruyoacolombia', 'paromatabebe', 'petro', 'mierda', 'pueblo']"
65,65,2021-05-20 00:11:12+00:00,1395170204750077952,@Alinamakeupcol #ElParoNoMeRepresenta  #ElParoDestruyoAColombia  #paromatabebes,equidadmbiental,"['elparonomerepresenta', 'elparodestruyoacolombia', 'paromatabebe']"
66,66,2021-05-19 11:40:12+00:00,1394981207604174850,@petrogustavo @CIDH @IntlCrimCourt Petro mierda del pueblo #ElParoDestruyoAColombia  #ElParoNoMeRepresenta  #vivancoesunterrorista  #paromatabebes  #mingatraqueta,equidadmbiental,"['petro', 'mierda', 'pueblo', 'elparodestruyoacolombia', 'elparonomerepresenta', 'vivancoesunterrorista', 'paromatar', 'mingatraqueta']"
67,67,2021-05-19 11:19:04+00:00,1394975889109225473,"@IvanCepedaCast Dientipodri @IvanCepedaCast  le faltó su amiguis el ciego no le veo ahí, reporte un ciego sin el dedo meñique  #vivancoesunterrorista  #ElParoDestruyoAColombia  #ElParoNoMeRepresenta  #paromatabebes  #ElParoEsViolencia  #vivancoesunterrorista  #mingaterrorista  #mingatraqueta",equidadmbiental,"['dientipodri', 'faltar', 'amiguis', 'ciego', 'ver', 'ahi', 'reportar', 'ciego', 'dedo', 'menique', 'vivancoesunterrorista', 'elparodestruyoacolombia', 'elparonomerepresenta', 'paromatabebe', 'elparoesviolencia', 'vivancoesunterrorista', 'mingaterrorista', 'mingatraqueta']"
68,68,2021-05-19 01:07:23+00:00,1394821957867159553,@AlbertoBernalLe @CosoPolitico @petrogustavo Que dirán estos desgraciados. LOS OLIGARCAS PARAMILITARES #NosEstanAsesinando. Payasos vándalos asquerosos. DEBERÍAMOS LOSMCOLOMBIANOS DE BIEN IR A LEVANTAR COMO ESA SEÑORA LOS RETENES YAAAAA. #ParoAsesino #paromatabebes #NoMasBloqueos #NoMasParo #vandalosasesinos,xirajaramillo,"['decir', 'desgraciado', 'oligarca', 'paramilitar', 'nosestanasesinando', 'payaso', 'vandalo', 'asqueroso', 'deber', 'losmcolombiano', 'bien', 'ir', 'levantar', 'senora', 'reten', 'yaa', 'paroasesino', 'paromatabebe', 'nomasbloqueo', 'nomasparo', 'vandalosasesino']"
69,69,2021-05-18 21:02:43+00:00,1394760382556905477,¿Será que @CorteIDH @ONUHumanRights y @hrw_espanol ya coordinaron el apoyo psicológico para la viuda? #ElParoNoMeRepresenta #ParoViolaDDHH #paromatabebes https://t.co/DQgzUiKtbk,victoreduardog,"['?', 'sera', 'coordinar', 'apoyo', 'psicologico', 'viuda', 'elparonomerepresenta', 'parovioladdhh', 'paromatabebe']"
70,70,2021-05-18 16:09:37+00:00,1394686622784970760,@VickyDavilaH TODOS A DARLE SENTIDO PÉSAME A LA #colmbiahumana  TAMBIÉN A #ParoAsesino #paromatabebes pero muy sobre todo a @IvanCepedaCast #PetroEsUnHampon y todo el combo de izquierdistas sepultados en este paro de ASESINOS,xirajaramillo,"['dar', 'él', 'pesame', 'colmbiahumana', 'tambien', 'paroasesino', 'paromatabebe', 'petroesunhampon', 'combo', 'izquierdista', 'sepultado', 'paro', 'asesino']"
