,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
0,2021-05-30T16:42:43+00:00,1399043607890366467,1399043607890366467,"Great job and the best in the Team @GannaFilippo @danifmartinez96  @Eganbernal this is the future... @giroditalia for @LaPazColombiani ... Peace and blessed for this Land of champions and great people, colombia beloved land #ColombiaResiste #ColombiaSomosTodos",en,False,False,0,0,0,0,1.399020989678293e+18,,,298547102,alNKDez,AlNeK,False,,,"#ColombiaResiste , #ColombiaSomosTodos","GannaFilippo , danifmartinez96 , Eganbernal , giroditalia , LaPazColombiani",,[],2021-05-30,"['great', 'job', 'best', 'team', 'future', 'peace', 'bless', 'land', 'champion', 'great', 'people', 'colombia', 'beloved', 'land', 'colombiaresiste', 'colombiasomostodos']",[],[]
1,2021-05-30T16:02:40+00:00,1399033527644180480,1399033527644180480,#Cuba 🇨🇺💯 Somos #AmericaLatina #unidosvenceremos #SomosContinuidad #PatriaGrande #ColombiaSomosTodos,es,False,False,2,7,0,0,1.3988175851147796e+18,,,1215295377882210306,harry_magnum,Harry Magnum🇨🇺💯,False,,,"#Cuba , #AmericaLatina , #unidosvenceremos , #SomosContinuidad , #PatriaGrande , #ColombiaSomosTodos",,,[],2021-05-30,"['cuba', 'somos', 'americalatina', 'unidosvenceremos', 'somoscontinuidad', 'patriagrande', 'colombiasomostodos']",['🇨🇺💯'],[]
2,2021-05-27T23:40:57+00:00,1398061696061739011,1398061696061739011,@mbachelet #Colombia @OEA_oficial @parlamentoUE @europeanleft @chinanotenemy @AnonymecitoyenS @TheGrayzoneNews @BTnewsroom @MintPressNews #Children are target in #ColombiaSomosTodos @CIDH @WorldBeyondWar,en,False,False,0,0,0,0,1.397917731848999e+18,,,1368555916732362752,AlineInti,Alina. ☀Los Andes te vieron nacer ☀️,False,,4119914644.0,"#Colombia , #Children , #ColombiaSomosTodos","mbachelet , OEA_oficial , parlamentoUE , europeanleft , chinanotenemy , TheGrayzoneNews , BTnewsroom , MintPressNews , CIDH , WorldBeyondWar",,[],2021-05-27,"['colombia', 'child', 'target', 'colombiasomostodos']",[],[]
3,2021-05-27T01:30:58+00:00,1397726995874779148,1397726995874779148,"Always and forever.
#ParoNacional26M 
#SOSColombiaDDHH 
#Cali
#BOGOTA 
#Bucaramanga 
#Tulua 
#Medellin 
#Pereira 
#Cartagena 
#SantaMarta 
#Pasto
#Colombiasomostodos 
#FueraMolano 
#Resistencia 
#ColombiaResiste",en,False,False,0,3,0,0,1.3976393304081162e+18,,,1362760156644339713,nany220312,nany 🇨🇴💎💎,False,,,"#ParoNacional26M , #SOSColombiaDDHH , #Cali , #BOGOTA , #Bucaramanga , #Tulua , #Medellin , #Pereira , #Cartagena , #SantaMarta , #Pasto , #Colombiasomostodos , #FueraMolano , #Resistencia , #ColombiaResiste",,,[],2021-05-27,"['always', 'forever', 'paronacional', 'soscolombiaddhh', 'cali', 'bogota', 'bucaramanga', 'tulua', 'medellin', 'pereira', 'cartagena', 'santamarta', 'pasto', 'colombiasomostodos', 'fueramolano', 'resistencia', 'colombiaresiste']",[],[]
4,2021-05-26T16:22:56+00:00,1397589074865803271,1397589074865803271,"LITERAL 👇🏾👇🏾👇🏾

#PalestinaEstamosContigo 🇵🇸✊🏾 #ColombiaSomosTodos ✊🏾🇨🇴

@NoheliaHernan98 https://t.co/kOxtr39OEG",en,False,False,26,37,2,1,,,,850510499313856517,BrownSugarNic,★彡 ❤🅱🆁🅾🆆🅽🆂🆄🅶🅰🆁🖤 彡★,False,,,"#PalestinaEstamosContigo , #ColombiaSomosTodos",NoheliaHernan98,,"[{""url"": ""https://pbs.twimg.com/media/E2U72zeXoA4L2rX.jpg"", ""type"": ""photo""}]",2021-05-26,"['literal', 'palestinaestamoscontigo', 'colombiasomostodos']",['👇🏾👇🏾👇🏾'],[]
5,2021-05-30T16:42:43+00:00,1399043607890366467,1399043607890366467,"Great job and the best in the Team @GannaFilippo @danifmartinez96  @Eganbernal this is the future... @giroditalia for @LaPazColombiani ... Peace and blessed for this Land of champions and great people, colombia beloved land #ColombiaResiste #ColombiaSomosTodos",en,False,False,0,0,0,0,1.399020989678293e+18,,,298547102,alNKDez,AlNeK,False,,,"#ColombiaResiste , #ColombiaSomosTodos","GannaFilippo , danifmartinez96 , Eganbernal , giroditalia , LaPazColombiani",,[],2021-05-30,"['great', 'job', 'best', 'team', 'future', 'peace', 'bless', 'land', 'champion', 'great', 'people', 'colombia', 'beloved', 'land', 'colombiaresiste', 'colombiasomostodos']",[],[]
6,2021-05-30T16:02:40+00:00,1399033527644180480,1399033527644180480,#Cuba 🇨🇺💯 Somos #AmericaLatina #unidosvenceremos #SomosContinuidad #PatriaGrande #ColombiaSomosTodos,es,False,False,2,7,0,0,1.3988175851147796e+18,,,1215295377882210306,harry_magnum,Harry Magnum🇨🇺💯,False,,,"#Cuba , #AmericaLatina , #unidosvenceremos , #SomosContinuidad , #PatriaGrande , #ColombiaSomosTodos",,,[],2021-05-30,"['cuba', 'somos', 'americalatina', 'unidosvenceremos', 'somoscontinuidad', 'patriagrande', 'colombiasomostodos']",['🇨🇺💯'],[]
7,2021-05-27T23:40:57+00:00,1398061696061739011,1398061696061739011,@mbachelet #Colombia @OEA_oficial @parlamentoUE @europeanleft @chinanotenemy @AnonymecitoyenS @TheGrayzoneNews @BTnewsroom @MintPressNews #Children are target in #ColombiaSomosTodos @CIDH @WorldBeyondWar,en,False,False,0,0,0,0,1.397917731848999e+18,,,1368555916732362752,AlineInti,Alina. ☀Los Andes te vieron nacer ☀️,False,,4119914644.0,"#Colombia , #Children , #ColombiaSomosTodos","mbachelet , OEA_oficial , parlamentoUE , europeanleft , chinanotenemy , TheGrayzoneNews , BTnewsroom , MintPressNews , CIDH , WorldBeyondWar",,[],2021-05-27,"['colombia', 'child', 'target', 'colombiasomostodos']",[],[]
8,2021-05-27T01:30:58+00:00,1397726995874779148,1397726995874779148,"Always and forever.
#ParoNacional26M 
#SOSColombiaDDHH 
#Cali
#BOGOTA 
#Bucaramanga 
#Tulua 
#Medellin 
#Pereira 
#Cartagena 
#SantaMarta 
#Pasto
#Colombiasomostodos 
#FueraMolano 
#Resistencia 
#ColombiaResiste",en,False,False,0,3,0,0,1.3976393304081162e+18,,,1362760156644339713,nany220312,nany 🇨🇴💎💎,False,,,"#ParoNacional26M , #SOSColombiaDDHH , #Cali , #BOGOTA , #Bucaramanga , #Tulua , #Medellin , #Pereira , #Cartagena , #SantaMarta , #Pasto , #Colombiasomostodos , #FueraMolano , #Resistencia , #ColombiaResiste",,,[],2021-05-27,"['always', 'forever', 'paronacional', 'soscolombiaddhh', 'cali', 'bogota', 'bucaramanga', 'tulua', 'medellin', 'pereira', 'cartagena', 'santamarta', 'pasto', 'colombiasomostodos', 'fueramolano', 'resistencia', 'colombiaresiste']",[],[]
9,2021-05-26T16:22:56+00:00,1397589074865803271,1397589074865803271,"LITERAL 👇🏾👇🏾👇🏾

#PalestinaEstamosContigo 🇵🇸✊🏾 #ColombiaSomosTodos ✊🏾🇨🇴

@NoheliaHernan98 https://t.co/kOxtr39OEG",en,False,False,26,37,2,1,,,,850510499313856517,BrownSugarNic,★彡 ❤🅱🆁🅾🆆🅽🆂🆄🅶🅰🆁🖤 彡★,False,,,"#PalestinaEstamosContigo , #ColombiaSomosTodos",NoheliaHernan98,,"[{""url"": ""https://pbs.twimg.com/media/E2U72zeXoA4L2rX.jpg"", ""type"": ""photo""}]",2021-05-26,"['literal', 'palestinaestamoscontigo', 'colombiasomostodos']",['👇🏾👇🏾👇🏾'],[]
