created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-05-22T23:14:02+00:00,1396242982324613121,1396242982324613121,"Dolor es la falsa ilusión de un piercing real 🤧
#PetroBastaYa
#ParoMataBebes #ElParoViolaDDHH #RepudioAlVandalo  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS https://t.co/ktbv80Grsj",es,False,False,25,93,0,3,,,,1114725831165861890,Millie_0105,𝓜𝓲𝓵𝓵𝓲𝓮✨🇨🇴,False,,,"#PetroBastaYa , #ParoMataBebes , #ElParoViolaDDHH , #RepudioAlVandalo , #NoMasBloqueos , #NoMasParo , #ApoyoAMiPolicia , #ConmocionInteriorYA , #DejanosPasar , #ParoDestructorSOS",,,"[{""url"": ""https://pbs.twimg.com/media/E2BzhqxWYAQfvU6.jpg"", ""type"": ""photo""}]"
2021-05-19T22:38:21+00:00,1395146837389189120,1395146837389189120,"VIVA EL CLAMOR DEL PUEBLO
#RepudioAlVandalo desde curules.
#RepudioAlVandalo desde uniformes.
#RepudioAlVandalo desde partidos políticos.
#ParoNacionalColombia, deja claro al mundo. #JovenesLuchando, juntos unidos adelante, cambiaran la historia.
Falta #EnmiendaConstitucional.",es,False,False,0,0,0,0,,,,1217468155,optreas,JM.Paipa.P.,False,,,"#RepudioAlVandalo , #RepudioAlVandalo , #RepudioAlVandalo , #ParoNacionalColombia , #JovenesLuchando , #EnmiendaConstitucional",,,[]
2021-05-18T14:35:24+00:00,1394662913118511105,1394490572350578688,"@ghitis Son unos desechos humanos . Que asco estos 🧠 🔥. Que  🎪 los petristas , @PartidoVerdeCoL @sergio_fajardo @QuinteroCalle @ClaudiaLopez @angelamrobledo @PizarroMariaJo todos bandidos. #repudioalvandalo #ApoyoAMiFuerzaPublica #apoyoalesmad",es,False,False,0,1,0,0,,,,208845109,gloriagangel,gmgalm,False,1.3944905723505787e+18,25490757.0,"#repudioalvandalo , #ApoyoAMiFuerzaPublica , #apoyoalesmad","ghitis , PartidoVerdeCoL , sergio_fajardo , QuinteroCalle , ClaudiaLopez , angelamrobledo , PizarroMariaJo",,[]
2021-05-22T23:14:02+00:00,1396242982324613121,1396242982324613121,"Dolor es la falsa ilusión de un piercing real 🤧
#PetroBastaYa
#ParoMataBebes #ElParoViolaDDHH #RepudioAlVandalo  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS https://t.co/ktbv80Grsj",es,False,False,25,93,0,3,,,,1114725831165861890,Millie_0105,𝓜𝓲𝓵𝓵𝓲𝓮✨🇨🇴,False,,,"#PetroBastaYa , #ParoMataBebes , #ElParoViolaDDHH , #RepudioAlVandalo , #NoMasBloqueos , #NoMasParo , #ApoyoAMiPolicia , #ConmocionInteriorYA , #DejanosPasar , #ParoDestructorSOS",,,"[{""url"": ""https://pbs.twimg.com/media/E2BzhqxWYAQfvU6.jpg"", ""type"": ""photo""}]"
2021-05-19T22:38:21+00:00,1395146837389189120,1395146837389189120,"VIVA EL CLAMOR DEL PUEBLO
#RepudioAlVandalo desde curules.
#RepudioAlVandalo desde uniformes.
#RepudioAlVandalo desde partidos políticos.
#ParoNacionalColombia, deja claro al mundo. #JovenesLuchando, juntos unidos adelante, cambiaran la historia.
Falta #EnmiendaConstitucional.",es,False,False,0,0,0,0,,,,1217468155,optreas,JM.Paipa.P.,False,,,"#RepudioAlVandalo , #RepudioAlVandalo , #RepudioAlVandalo , #ParoNacionalColombia , #JovenesLuchando , #EnmiendaConstitucional",,,[]
2021-05-18T14:35:24+00:00,1394662913118511105,1394490572350578688,"@ghitis Son unos desechos humanos . Que asco estos 🧠 🔥. Que  🎪 los petristas , @PartidoVerdeCoL @sergio_fajardo @QuinteroCalle @ClaudiaLopez @angelamrobledo @PizarroMariaJo todos bandidos. #repudioalvandalo #ApoyoAMiFuerzaPublica #apoyoalesmad",es,False,False,0,1,0,0,,,,208845109,gloriagangel,gmgalm,False,1.3944905723505787e+18,25490757.0,"#repudioalvandalo , #ApoyoAMiFuerzaPublica , #apoyoalesmad","ghitis , PartidoVerdeCoL , sergio_fajardo , QuinteroCalle , ClaudiaLopez , angelamrobledo , PizarroMariaJo",,[]
2021-05-22T23:14:02+00:00,1396242982324613121,1396242982324613121,"Dolor es la falsa ilusión de un piercing real 🤧
#PetroBastaYa
#ParoMataBebes #ElParoViolaDDHH #RepudioAlVandalo  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS https://t.co/ktbv80Grsj",es,False,False,25,93,0,3,,,,1114725831165861890,Millie_0105,𝓜𝓲𝓵𝓵𝓲𝓮✨🇨🇴,False,,,"#PetroBastaYa , #ParoMataBebes , #ElParoViolaDDHH , #RepudioAlVandalo , #NoMasBloqueos , #NoMasParo , #ApoyoAMiPolicia , #ConmocionInteriorYA , #DejanosPasar , #ParoDestructorSOS",,,"[{""url"": ""https://pbs.twimg.com/media/E2BzhqxWYAQfvU6.jpg"", ""type"": ""photo""}]"
2021-05-19T22:38:21+00:00,1395146837389189120,1395146837389189120,"VIVA EL CLAMOR DEL PUEBLO
#RepudioAlVandalo desde curules.
#RepudioAlVandalo desde uniformes.
#RepudioAlVandalo desde partidos políticos.
#ParoNacionalColombia, deja claro al mundo. #JovenesLuchando, juntos unidos adelante, cambiaran la historia.
Falta #EnmiendaConstitucional.",es,False,False,0,0,0,0,,,,1217468155,optreas,JM.Paipa.P.,False,,,"#RepudioAlVandalo , #RepudioAlVandalo , #RepudioAlVandalo , #ParoNacionalColombia , #JovenesLuchando , #EnmiendaConstitucional",,,[]
2021-05-18T14:35:24+00:00,1394662913118511105,1394490572350578688,"@ghitis Son unos desechos humanos . Que asco estos 🧠 🔥. Que  🎪 los petristas , @PartidoVerdeCoL @sergio_fajardo @QuinteroCalle @ClaudiaLopez @angelamrobledo @PizarroMariaJo todos bandidos. #repudioalvandalo #ApoyoAMiFuerzaPublica #apoyoalesmad",es,False,False,0,1,0,0,,,,208845109,gloriagangel,gmgalm,False,1.3944905723505787e+18,25490757.0,"#repudioalvandalo , #ApoyoAMiFuerzaPublica , #apoyoalesmad","ghitis , PartidoVerdeCoL , sergio_fajardo , QuinteroCalle , ClaudiaLopez , angelamrobledo , PizarroMariaJo",,[]
2021-05-22T23:14:02+00:00,1396242982324613121,1396242982324613121,"Dolor es la falsa ilusión de un piercing real 🤧
#PetroBastaYa
#ParoMataBebes #ElParoViolaDDHH #RepudioAlVandalo  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS https://t.co/ktbv80Grsj",es,False,False,25,93,0,3,,,,1114725831165861890,Millie_0105,𝓜𝓲𝓵𝓵𝓲𝓮✨🇨🇴,False,,,"#PetroBastaYa , #ParoMataBebes , #ElParoViolaDDHH , #RepudioAlVandalo , #NoMasBloqueos , #NoMasParo , #ApoyoAMiPolicia , #ConmocionInteriorYA , #DejanosPasar , #ParoDestructorSOS",,,"[{""url"": ""https://pbs.twimg.com/media/E2BzhqxWYAQfvU6.jpg"", ""type"": ""photo""}]"
