,Datetime,Tweet Id,Text,Username
0,2021-07-20 15:26:17+00:00,1417506150942117895,@bbcmundo DEMOCRACIA Y LIBERTAD. ESE PARO NACIONAL NO NOS REPRESENTA !!! PARO ASESINO HECHO POR COMUNISTAS SOCIALISTAS GUERRILLEROS FINANCIADO POR VENEZUELA Y CUBA NO NOS REPRESENTA. NO DESINFORMEN!!! #ParoAsesino #ParoMataBebes #NoMasParo,xirajaramillo
1,2021-06-20 21:21:12+00:00,1406723832895913984,Me gusta esto. #ParoAsesino #paromatabebes #apoyoamifuerzapublica  #DuqueRenuncieYa https://t.co/bGJ3XGCBj5,xirajaramillo
2,2021-06-11 17:18:21+00:00,1403401228604817408,"@elsemblante Si apoyara el #ParoAsesino sería su mejor amigo. Pues no… así inunden las redes sociales una minoría de desocupados, el #ParoGenocida #ParoMataBebes no nos representa. https://t.co/wWP6skMYNw",xirajaramillo
3,2021-06-10 19:43:40+00:00,1403075412620713984,"@carloswi728 @MiChulaChulita @fecode @AlvaroUribeVel @CeDemocratico #ParoGenocida #ParoAsesino #ParoMataBebes  ya no es s🆘nos están matando , es 🆘 nos están tumbando 🤣🤣🤣 https://t.co/dFbibAZEsP",xirajaramillo
4,2021-06-09 19:50:17+00:00,1402714687347826694,Pobres angelitos del #paromatabebes #ParoAsesino usando sus armas para sembrar paz. https://t.co/lZVM8kjcwm,xirajaramillo
5,2021-06-09 19:47:32+00:00,1402713997032448000,#ParoAsesino #paromatabebes @CIDH @PoliciaColombia #Vandalismo https://t.co/gXLrwtZBV7,xirajaramillo
6,2021-06-09 01:59:51+00:00,1402445304436342784,#ParoAsesino  #ParoAsesino #paromatabebes #ParoAsesino  #ParoAsesino #paromatabebes #ParoAsesino  #ParoAsesino #paromatabebes https://t.co/OZbjpszVjn,xirajaramillo
7,2021-06-09 01:49:57+00:00,1402442813405605892,De sangre de los apátridas del #paroasesino #paromatabebes #LaPelotaEstaManchada.       Palo para estos Mamertos yaaaaaa 🤣. Resentidos inmundos https://t.co/RArI1qO8f3,xirajaramillo
8,2021-06-08 16:44:10+00:00,1402305464239546376,#ParoAsesino #VandalosAsesinos #ParoMataBebes #ParoDeLaMuerte https://t.co/PhsAb8Nw8K,Adrgpz1
9,2021-06-01 16:53:15+00:00,1399771034627317762,"@CwastProison Señora, sus marchas no son pacíficas, son una manada de ASESINOS que salen a destruir un país y ni si quiera saben por que. Los está financiando la guerrilla que siempre odiaron a nuestros policías y ese cuento a otro lado. Ya nadie les creee. #ParoAsesino #paromatabebes https://t.co/kb7c1KJnsn",xirajaramillo
10,2021-06-01 16:47:45+00:00,1399769648061681666,@GatoFranCOL No bloqueamos. No lastimamos a nadie. No tuvimos primera línea. Ustedes no nos representan.  #ParoAsesino #paromatabebes #VandalosAsesinos https://t.co/tKF3Hk9GHQ,xirajaramillo
11,2021-06-01 16:44:51+00:00,1399768919984984064,"@JhonPrad Su mamá debe estar bailando con ellos. Ellos si nos representan. Su madre tambien y la mia, toda la gente buena. Los vándalos ASESINOS son ustedes que salen a volver mierda todo. No nos representan. #ParoAsesino #paromatabebes",xirajaramillo
12,2021-06-01 16:43:11+00:00,1399768498524590080,@DotorEquis Hasta gatos si ... no necesitamos volver mierda todo.  Pero 10 ? Jajajja. Pobres revoltosos. Ustedes no nos representan. La violencia no nos representa. #ParoAsesino #ParoMataBebes #VandalosAsesinos https://t.co/X2G4UL0T70,xirajaramillo
13,2021-05-31 17:12:17+00:00,1399413433821503489,@Lauraggils Hasta los más humildes estamos cansados de sus protestas violentas. No nos representan. No queremos más su #ParoAsesino #paromatabebes #ParoCriminal. Izquierda asesina. https://t.co/PGydgCmVpU,xirajaramillo
14,2021-05-31 14:19:35+00:00,1399369972288307201,"@PolombiaTierraQ #paroasesino #paromatabebes #ElParoNoMeRepresenta   Mil veces gracias por esta demostración de que sería nuestro país en manos de la izquierda asesina.  Gracias por que nunca llegaran al poder. Ahora más que nunca son repudiados, minoría asesina. https://t.co/RzmW4xnPOr",xirajaramillo
15,2021-05-29 13:50:37+00:00,1398637910241562626,#YoApoyoALaFuerzaPublica #SOSColombiaDDHH #ColombiaResiste #SOSCali #ElParoNoMeRepresenta #ElParoDestruyoAColombia #ParoNacionalColombia #ParoAsesino #paromatabebes https://t.co/RE7tYaMgI2,victoreduardog
16,2021-05-28 15:27:20+00:00,1398299861125042176,#ParoMataBebés  #ParoAsesino https://t.co/5JLOlscpoc,EstefaniaCuar10
