,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
0,2021-04-02T03:36:22+00:00,1377827219519721473,1377792777854062593,@AnaLarrinaga3 @luis_gj Urge un #ParoNacional.,en,False,False,1,3,0,0,,,,1077371029394214912,MiguelA34598038,Ternurita baby boomer.,False,1.3778254460673106e+18,1.0471459004921732e+18,#ParoNacional,"AnaLarrinaga3 , luis_gj",,[],2021-04-02,"['urge', 'un', 'paronacional']",[],[]
1,2021-04-02T03:36:22+00:00,1377827219519721473,1377792777854062593,@AnaLarrinaga3 @luis_gj Urge un #ParoNacional.,en,False,False,1,3,0,0,,,,1077371029394214912,MiguelA34598038,Ternurita baby boomer.,False,1.3778254460673106e+18,1.0471459004921732e+18,#ParoNacional,"AnaLarrinaga3 , luis_gj",,[],2021-04-02,"['urge', 'un', 'paronacional']",[],[]
2,2021-04-07T19:37:58+00:00,1379881154313134090,1379881154313134090,Colombia’s trade unions call for #ParoNacional April 28 on possibly worst day of “third peak” in #coronavirus and most devastating surge across the region. How irresponsible. Union rights take precedence over public health. @ClaudiaLopez @IvanDuque,en,False,False,2,1,0,0,1.3798542828670198e+18,,,297117512,RichardEmblin,Richard Emblin,False,,,"#ParoNacional , #coronavirus","ClaudiaLopez , IvanDuque",,[],2021-04-07,"['colombia', 'trade', 'union', 'call', 'paronacional', 'april', 'possibly', 'bad', 'day', 'third', 'peak', 'coronavirus', 'devastate', 'surge', 'across', 'region', 'irresponsible', 'union', 'right', 'take', 'precedence', 'public', 'health']",[],[]
3,2021-04-06T23:59:33+00:00,1379584594631090176,1379584594631090176,A las calles. #ParoNacional,es,False,False,0,1,0,0,,,,500330231,andvel33,Carambola,False,,,#ParoNacional,,,[],2021-04-06,"['la', 'calles', 'paronacional']",[],[]
4,2021-04-06T23:41:46+00:00,1379580118113337346,1379580118113337346,"Two major union groups join indigenous communities from Cauca in a call for a National Strike in Colombia 28th of April
#ParoNacional 
https://t.co/PBL56O9zGm",en,False,False,5,22,1,0,,,,1083782663373275141,InvisiblesMuros,Joshua Collins,False,,,#ParoNacional,,https://t.co/PBL56O9zGm,[],2021-04-06,"['two', 'major', 'union', 'group', 'join', 'indigenous', 'community', 'cauca', 'call', 'national', 'strike', 'colombia', 'th', 'april', 'paronacional']",[],[]
5,2021-04-06T20:24:58+00:00,1379530594590322690,1379530594590322690,Coming soon! #ParoNacional,en,False,False,6,32,0,0,1.3791056859008287e+18,,,981616266963308544,lavoragine96,ӀíԹɑ ѵҽӀɑղժíɑ,False,,,#ParoNacional,,,[],2021-04-06,"['come', 'soon', 'paronacional']",[],[]
6,2021-04-06T19:10:52+00:00,1379511943443124230,1379511943443124230,Solidarity with @cutcolombia &amp; @sintracarbon in the planned national mobilization of mineworkers on April 14 across some of Colombia’s largest coal mines. These actions are in lead up to the #ParoNacional on April 28. Vamos Colombia 🇨🇴 #JustTransition https://t.co/9pE7YFOiEh,en,False,False,10,19,1,1,,,,1123731955965747201,PenarandaLala,Lala Peñaranda,False,,,"#ParoNacional , #JustTransition","cutcolombia , sintracarbon",,"[{""url"": ""https://pbs.twimg.com/media/EyUCzL4XEAMGoEZ.jpg"", ""type"": ""photo""}]",2021-04-06,"['solidarity', 'amp', 'plan', 'national', 'mobilization', 'mineworker', 'april', 'across', 'colombia', 'large', 'coal', 'mine', 'action', 'lead', 'paronacional', 'april', 'vamos', 'colombia', 'justtransition']",['🇨🇴'],[]
7,2021-04-02T03:36:22+00:00,1377827219519721473,1377792777854062593,@AnaLarrinaga3 @luis_gj Urge un #ParoNacional.,en,False,False,1,3,0,0,,,,1077371029394214912,MiguelA34598038,Ternurita baby boomer.,False,1.3778254460673106e+18,1.0471459004921732e+18,#ParoNacional,"AnaLarrinaga3 , luis_gj",,[],2021-04-02,"['urge', 'un', 'paronacional']",[],[]
8,2021-04-07T19:37:58+00:00,1379881154313134090,1379881154313134090,Colombia’s trade unions call for #ParoNacional April 28 on possibly worst day of “third peak” in #coronavirus and most devastating surge across the region. How irresponsible. Union rights take precedence over public health. @ClaudiaLopez @IvanDuque,en,False,False,2,1,0,0,1.3798542828670198e+18,,,297117512,RichardEmblin,Richard Emblin,False,,,"#ParoNacional , #coronavirus","ClaudiaLopez , IvanDuque",,[],2021-04-07,"['colombia', 'trade', 'union', 'call', 'paronacional', 'april', 'possibly', 'bad', 'day', 'third', 'peak', 'coronavirus', 'devastate', 'surge', 'across', 'region', 'irresponsible', 'union', 'right', 'take', 'precedence', 'public', 'health']",[],[]
9,2021-04-06T23:59:33+00:00,1379584594631090176,1379584594631090176,A las calles. #ParoNacional,es,False,False,0,1,0,0,,,,500330231,andvel33,Carambola,False,,,#ParoNacional,,,[],2021-04-06,"['la', 'calles', 'paronacional']",[],[]
