,Unnamed: 0,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
46,46,2021-05-09T00:25:12+00:00,1391187460965666823,1391187460965666823,"#ConmocionInteriorYA 
#ColombiaBajoAmenaza 

Itzy - Wannabe https://t.co/ippUpAOJNv",en,False,False,6,19,0,0,,,,142120561,KaFiSa,Fierro Kat ®,False,,,"#ConmocionInteriorYA , #ColombiaBajoAmenaza",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391187199740231682/pu/img/o8iNthGSPxJFsRkS.jpg"", ""type"": ""photo""}]",2021-05-09,"['conmocioninteriorya', 'colombiabajoamenaza', 'itzy', 'wannabe']",[],[]
47,47,2021-05-08T21:41:53+00:00,1391146360037117957,1391146360037117957,"One! Two! Three!
#ElParoNoMeRepresenta #ElParoViolaDDHH #ElParoEsViolencia #ColombiaBajoAmenaza #ConmocionInteriorYA https://t.co/nb2m5BgjbE",en,False,False,2,6,0,0,,,,908185515308056576,Leila66519333,Leila,False,,,"#ElParoNoMeRepresenta , #ElParoViolaDDHH , #ElParoEsViolencia , #ColombiaBajoAmenaza , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391146016565600263/pu/img/-MV1hVUWxeExH6Mz.jpg"", ""type"": ""photo""}]",2021-05-08,"['one', 'two', 'three', 'elparonomerepresenta', 'elparovioladdhh', 'elparoesviolencia', 'colombiabajoamenaza', 'conmocioninteriorya']",[],[]
48,48,2021-05-08T21:40:08+00:00,1391145921388310529,1391145921388310529,"Let me know💌
#ElParoNoMeRepresenta #ElParoViolaDDHH #ElParoEsViolencia #ColombiaBajoAmenaza #ConmocionInteriorYA https://t.co/gihC8JwLHK",en,False,False,0,0,0,0,,,,908185515308056576,Leila66519333,Leila,False,,,"#ElParoNoMeRepresenta , #ElParoViolaDDHH , #ElParoEsViolencia , #ColombiaBajoAmenaza , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391145485243666434/pu/img/d4TuSJh8kr168XMS.jpg"", ""type"": ""photo""}]",2021-05-08,"['let', 'know', 'elparonomerepresenta', 'elparovioladdhh', 'elparoesviolencia', 'colombiabajoamenaza', 'conmocioninteriorya']",['💌'],[]
49,49,2021-05-08T21:31:02+00:00,1391143632640614402,1391143632640614402,"I'm so sick of this fake love
#ElParoNoMeRepresenta #ElParoViolaDDHH #ElParoEsViolencia #ColombiaBajoAmenaza #ConmocionInteriorYA https://t.co/d3TT21pKvj",en,False,False,0,1,0,0,,,,908185515308056576,Leila66519333,Leila,False,,,"#ElParoNoMeRepresenta , #ElParoViolaDDHH , #ElParoEsViolencia , #ColombiaBajoAmenaza , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391143406433353731/pu/img/i6n3wQkrCbnADZ_y.jpg"", ""type"": ""photo""}]",2021-05-08,"['I am', 'sick', 'fake', 'love', 'elparonomerepresenta', 'elparovioladdhh', 'elparoesviolencia', 'colombiabajoamenaza', 'conmocioninteriorya']",[],[]
50,50,2021-05-08T21:27:51+00:00,1391142829515280385,1391142829515280385,"💜Love maze💜
#ElParoNoMeRepresenta #ElParoViolaDDHH #ElParoEsViolencia #ColombiaBajoAmenaza #ConmocionInteriorYA https://t.co/kJbPdh931a",en,False,False,0,0,0,0,,,,908185515308056576,Leila66519333,Leila,False,,,"#ElParoNoMeRepresenta , #ElParoViolaDDHH , #ElParoEsViolencia , #ColombiaBajoAmenaza , #ConmocionInteriorYA",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391142708115353601/pu/img/bH6Tfgkc2JPSWGWI.jpg"", ""type"": ""photo""}]",2021-05-08,"['love', 'maze', 'elparonomerepresenta', 'elparovioladdhh', 'elparoesviolencia', 'colombiabajoamenaza', 'conmocioninteriorya']",['💜'],[]
51,51,2021-05-08T20:02:25+00:00,1391121329680683010,1391057979743604741,@EnterateCali Wllander Jaime 👍#yoapoyoamipolicia  #nomasparo #nomasbloqueos #fueraminga #yoapoyoalejercito #ConmocionInteriorYA #losbuenossomosmas,en,False,False,1,2,0,0,,,,107741278,srmlmrae,Smarin,False,1.3910579797436047e+18,176997689.0,"#yoapoyoamipolicia , #nomasparo , #nomasbloqueos , #fueraminga , #yoapoyoalejercito , #ConmocionInteriorYA , #losbuenossomosmas",EnterateCali,,[],2021-05-08,"['wllander', 'jaime', 'yoapoyoamipolicia', 'nomasparo', 'nomasbloqueos', 'fueraminga', 'yoapoyoalejercito', 'conmocioninteriorya', 'losbuenossomosmas']",['👍'],[]
52,52,2021-05-08T19:01:20+00:00,1391105956998696965,1391105956998696965,"Don't leave me (album face yourself) BTS
#ElParoNoMeRepresenta #ParoDeAsesinos #RepudioAlVandalo #ElParoEsViolencia #ElParoViolaDDHH #ConmocionInteriorYA #UribeTieneLaRazon #UribeSomosTodos #PetroEsUnHampon #YoNoParoYoProduzco #YoNoMarchoYoProduzco #YoApoyoALaFuerzaPublica https://t.co/uMtEmO2hGC",en,False,False,0,1,0,0,,,,908185515308056576,Leila66519333,Leila,False,,,"#ElParoNoMeRepresenta , #ParoDeAsesinos , #RepudioAlVandalo , #ElParoEsViolencia , #ElParoViolaDDHH , #ConmocionInteriorYA , #UribeTieneLaRazon , #UribeSomosTodos , #PetroEsUnHampon , #YoNoParoYoProduzco , #YoNoMarchoYoProduzco , #YoApoyoALaFuerzaPublica",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1391105864199778305/pu/img/6y27kCbiqqDagvud.jpg"", ""type"": ""photo""}]",2021-05-08,"['do not', 'leave', 'album', 'face', 'bts', 'elparonomerepresenta', 'parodeasesinos', 'repudioalvandalo', 'elparoesviolencia', 'elparovioladdhh', 'conmocioninteriorya', 'uribetienelarazon', 'uribesomostodos', 'petroesunhampon', 'yonoparoyoproduzco', 'yonomarchoyoproduzco', 'yoapoyoalafuerzapublica']",[],[]
53,53,2021-05-08T17:00:26+00:00,1391075530930331652,1391075530930331652,"kpopers vean 👉👉#ColombiaEsMiVerdad 

#YoApoyoAMiPolicía #RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiFuerzaPublica #ElParoViolaDDHH  #uribistas #UribistaSigueUribista #TodosConColombia https://t.co/7XrA50v9wr",en,False,False,0,1,0,0,,,,277006044,latam_exe,帕拉科 混蛋,False,,,"#ColombiaEsMiVerdad , #YoApoyoAMiPolicía , #RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiFuerzaPublica , #ElParoViolaDDHH , #uribistas , #UribistaSigueUribista , #TodosConColombia",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E04X0XMWEAIZPz-.jpg"", ""type"": ""photo""}]",2021-05-08,"['kpopers', 'vean', 'colombiaesmiverdad', 'yoapoyoamipolicía', 'repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamifuerzapublica', 'elparovioladdhh', 'uribistas', 'uribistasigueuribista', 'todosconcolombia']",['👉👉'],[]
54,54,2021-05-08T12:58:35+00:00,1391014670371278851,1391014670371278851,"My luv~❤️ #ApoyoAMiFuerzaPublica
#UribeSomosTodos 
#UribeTieneLaRazon  
#ApoyoAMiPolicia 
#ApoyoAMiFuerzaPublica 
#ApoyoAlEsmad
#ConmocionInteriorYA",en,False,False,0,1,0,0,1.390846908000727e+18,,,1247942756493856768,moondannie,Dannie Moon,False,,,"#ApoyoAMiFuerzaPublica , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAMiPolicia , #ApoyoAMiFuerzaPublica , #ApoyoAlEsmad , #ConmocionInteriorYA",,,[],2021-05-08,"['love', 'apoyoamifuerzapublica', 'uribesomostodos', 'uribetienelarazon', 'apoyoamipolicia', 'apoyoamifuerzapublica', 'apoyoalesmad', 'conmocioninteriorya']",['❤️'],[]
55,55,2021-05-08T01:34:45+00:00,1390842576446664704,1390839091957313543,@diegoderecho Callese sapo #ConmocionInteriorYA #ApoyoAlEsmad #ElParoEsViolencia #FueraPetro #VandalosDejenVacunar https://t.co/eIuFw12mmy,es,False,False,0,1,0,0,,,,1198384529985196033,Deivid19BP,BLINKOt4 🍀 🇨🇴🏳️‍🌈 We love you Soojin 💖,False,1.3908390919573135e+18,518054491.0,"#ConmocionInteriorYA , #ApoyoAlEsmad , #ElParoEsViolencia , #FueraPetro , #VandalosDejenVacunar",diegoderecho,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1390842548168626177/pu/img/5Avmzmh2wJ_DqFTy.jpg"", ""type"": ""photo""}]",2021-05-08,"['callese', 'sapo', 'conmocioninteriorya', 'apoyoalesmad', 'elparoesviolencia', 'fuerapetro', 'vandalosdejenvacunar']",[],[]
56,56,2021-05-08T00:01:38+00:00,1390819140965969921,1390697536822853637,@KarentDiaz15 Al fin... #ConmocionInteriorYA,en,False,False,0,0,0,0,,,,75011084,gontran8a,Jaime Ochoa,False,1.3906975368228536e+18,194677248.0,#ConmocionInteriorYA,KarentDiaz15,,[],2021-05-08,"['al', 'fin', 'conmocioninteriorya']",[],[]
57,57,2021-05-07T19:50:30+00:00,1390755942166302726,1390755942166302726,@IvanDuque  por favor #ConmocionInteriorYA,es,False,False,0,0,0,0,1.390726311941972e+18,,,1151628836066476032,LMendoz86808862,LMendoza,False,,77653794.0,#ConmocionInteriorYA,IvanDuque,,[],2021-05-07,"['por', 'favor', 'conmocioninteriorya']",[],[]
58,58,2021-05-07T19:26:30+00:00,1390749901789802501,1390749901789802501,"Luv this pic.
#ApoyoAMiFuerzaPublica #ApoyoAMiPolicia #PetroDelincuente #ConmocionInteriorYA #PetroDioLaOrden https://t.co/dPppxDU1MG",en,False,False,5,20,0,0,,,,1195502707081121792,smmh0t7,s.,False,,,"#ApoyoAMiFuerzaPublica , #ApoyoAMiPolicia , #PetroDelincuente , #ConmocionInteriorYA , #PetroDioLaOrden",,,"[{""url"": ""https://pbs.twimg.com/media/E0zvqiSXoAM9v_z.jpg"", ""type"": ""photo""}]",2021-05-07,"['love', 'pic', 'apoyoamifuerzapublica', 'apoyoamipolicia', 'petrodelincuente', 'conmocioninteriorya', 'petrodiolaorden']",[],[]
59,59,2021-05-07T15:30:00+00:00,1390690385656225792,1390690385656225792,"No les pasa que:

HOW DO YOU DOOOOOO????? 

#RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica https://t.co/oRygUZvbCB",pt,False,False,0,0,0,0,,,,372043614,vii_rivas,Vii⁷✌🏻,False,,,"#RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiPolicia , #ApoyoAMiFuerzaPublica",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1390690332422123525/pu/img/Hiez3u7EHNdwcTpm.jpg"", ""type"": ""photo""}]",2021-05-07,"['le', 'pasa', 'que', 'dooo', 'repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamipolicia', 'apoyoamifuerzapublica']",[],[]
60,60,2021-05-07T11:29:30+00:00,1390629864332529664,1390538064511086593,"@Paquit0s_ @_loviescrito #RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes
Copy and paste please. We need to report these hashtags. 🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴",en,False,False,0,0,0,0,,,,1093614745071030273,042Garrix,Zharick M Almendra- Garrix,False,1.3905380645110866e+18,1.3890370576500695e+18,"#RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiPolicia , #ApoyoAMiFuerzaPublica , #YoApoyoAMisHeroes",,,[],2021-05-07,"['repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamipolicia', 'apoyoamifuerzapublica', 'yoapoyoamisheroes', 'copy', 'paste', 'please', 'need', 'report', 'hashtags']",['🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴'],[]
61,61,2021-05-07T04:40:49+00:00,1390527013149188097,1390527008120188929,"These are the #, I'll upload several so you can copy &amp; pste them, it doesn't matter what fandom you are, your bias, upload whatever you want. 
#RepudioAlVandalo
#FamiliaUribista #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #ApoyoAMiPolicia",en,False,False,2,5,1,0,,,,1372701921421762570,Hyunjin_SKZ8,🧀 Hyunjin pics 🧀,False,1.390527008120189e+18,1.3727019214217626e+18,"#RepudioAlVandalo , #FamiliaUribista , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #ApoyoAMiPolicia",,,[],2021-05-07,"['ill', 'upload', 'several', 'copy', 'amp', 'pste', 'does not', 'matter', 'fandom', 'bias', 'upload', 'whatever', 'want', 'repudioalvandalo', 'familiauribista', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'apoyoamipolicia']",[],[]
62,62,2021-05-07T02:11:58+00:00,1390489554612801536,1390292934818467842,"@Narxuto #RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes
Copy and paste please. We need to report these hashtags. 🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴",en,False,False,0,0,0,0,,,,1093614745071030273,042Garrix,Zharick M Almendra- Garrix,False,1.3902929348184678e+18,1.3364120735181332e+18,"#RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiPolicia , #ApoyoAMiFuerzaPublica , #YoApoyoAMisHeroes",Narxuto,,[],2021-05-07,"['repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamipolicia', 'apoyoamifuerzapublica', 'yoapoyoamisheroes', 'copy', 'paste', 'please', 'need', 'report', 'hashtags']",['🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴'],[]
63,63,2021-05-07T01:59:31+00:00,1390486420696010755,1390486420696010755,"o damn 
#YoApoyoAMiPolicía #RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiFuerzaPublica #PetroDelincuente #uribistas #UribistaSigueUribista #YoNoParoYoProduzco #MilitarizacionYa https://t.co/eKPaaGoQYB",en,False,False,0,0,0,0,,,,277006044,latam_exe,帕拉科 混蛋,False,,,"#YoApoyoAMiPolicía , #RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiFuerzaPublica , #PetroDelincuente , #uribistas , #UribistaSigueUribista , #YoNoParoYoProduzco , #MilitarizacionYa",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E0wABrUWEAQOimp.jpg"", ""type"": ""photo""}]",2021-05-07,"['damn', 'yoapoyoamipolicía', 'repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamifuerzapublica', 'petrodelincuente', 'uribistas', 'uribistasigueuribista', 'yonoparoyoproduzco', 'militarizacionya']",[],[]
64,64,2021-05-07T01:53:28+00:00,1390484898373410821,1390484898373410821,"NICE!!
#YoApoyoAMiPolicía #RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiFuerzaPublica #PetroDelincuente #uribistas #UribistaSigueUribista #YoNoParoYoProduzco #MilitarizacionYa https://t.co/tmGmfmyVIP",en,False,False,0,2,0,0,,,,277006044,latam_exe,帕拉科 混蛋,False,,,"#YoApoyoAMiPolicía , #RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiFuerzaPublica , #PetroDelincuente , #uribistas , #UribistaSigueUribista , #YoNoParoYoProduzco , #MilitarizacionYa",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E0v-o2DWYAYTOgD.jpg"", ""type"": ""photo""}]",2021-05-07,"['nice', 'yoapoyoamipolicía', 'repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamifuerzapublica', 'petrodelincuente', 'uribistas', 'uribistasigueuribista', 'yonoparoyoproduzco', 'militarizacionya']",[],[]
65,65,2021-05-07T01:10:20+00:00,1390474042336071680,1390474042336071680,"agaunte new generation
#YoApoyoAMiPolicía #RepudioAlVandalo
#ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiFuerzaPublica #ApoyoAlEsmad #PetroDelincuente #uribistas #UribistaSigueUribista https://t.co/tc7OfRNYWd",en,False,False,0,2,0,0,,,,277006044,latam_exe,帕拉科 混蛋,False,,,"#YoApoyoAMiPolicía , #RepudioAlVandalo , #ApoyoAMiFuerzaPublica , #ConmocionInteriorYA , #UribeSomosTodos , #UribeTieneLaRazon , #ApoyoAlEsmad , #FueraPetro , #ApoyoAMiFuerzaPublica , #ApoyoAlEsmad , #PetroDelincuente , #uribistas , #UribistaSigueUribista",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E0v0w-pXMAEc_gd.jpg"", ""type"": ""photo""}]",2021-05-07,"['agaunte', 'new', 'generation', 'yoapoyoamipolicía', 'repudioalvandalo', 'apoyoamifuerzapublica', 'conmocioninteriorya', 'uribesomostodos', 'uribetienelarazon', 'apoyoalesmad', 'fuerapetro', 'apoyoamifuerzapublica', 'apoyoalesmad', 'petrodelincuente', 'uribistas', 'uribistasigueuribista']",[],[]
66,66,2021-05-07T00:05:30+00:00,1390457728120901636,1390456662490861577,"@colonial72 Exacto..!!!!
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA
#ConmocionInteriorYA",es,False,False,0,1,0,0,,,,68511184,sirenita7,Melida,False,1.3904566624908616e+18,153476085.0,"#ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA , #ConmocionInteriorYA",colonial72,,[],2021-05-07,"['exacto', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya', 'conmocioninteriorya']",[],[]
67,67,2021-05-06T20:21:21+00:00,1390401319345733634,1390401319345733634,"#NosEstanCuidando #ConmocionInteriorYA #ParoDeAsesinos #RepudioAlVandalo #UribeSomosTodos #ApoyoAMiFuerzaPublica #ApoyoAlEsmad #ApoyoAMiPolicia #ParoDeAsesinos #YoNoParoYoProduzco #VandalosDejenVacunar #FamiliaUribista 
baby bunny 💜 https://t.co/kWJbtMa9qh",en,False,False,0,2,0,0,,,,1326512297876054018,minaa_moo,𝑦𝑜𝑢 𝑚𝑎𝑘𝑒 𝑚𝑒 𝑓𝑒𝑒𝑙 𝑠𝑝𝑒𝑐𝑖𝑎𝑙 ✨❤,False,,,"#NosEstanCuidando , #ConmocionInteriorYA , #ParoDeAsesinos , #RepudioAlVandalo , #UribeSomosTodos , #ApoyoAMiFuerzaPublica , #ApoyoAlEsmad , #ApoyoAMiPolicia , #ParoDeAsesinos , #YoNoParoYoProduzco , #VandalosDejenVacunar , #FamiliaUribista",,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/E0uyPiNXIAU9di1.jpg"", ""type"": ""photo""}]",2021-05-06,"['nosestancuidando', 'conmocioninteriorya', 'parodeasesinos', 'repudioalvandalo', 'uribesomostodos', 'apoyoamifuerzapublica', 'apoyoalesmad', 'apoyoamipolicia', 'parodeasesinos', 'yonoparoyoproduzco', 'vandalosdejenvacunar', 'familiauribista', 'baby', 'bunny']",['💜'],[]
68,68,2021-05-06T20:02:40+00:00,1390396617111613441,1390396617111613441,"#ApoyoAlEsmad #ApoyoAMiFuerzaPublica #ApoyoAMiPolicia #ConmocionInteriorYA #MilitarizacionYa #NosEstanCuidando #ParoDeAsesinos #ParoDestructorSOS #RepudioAlVandalo #UribeTieneLaRazon 
#YoNoParoYoProduzco 
Time to shine my little mochi https://t.co/IXJLVmgcJC",en,False,False,3,10,1,0,,,,219079420,TUREPUTA_cion,V.,False,,,"#ApoyoAlEsmad , #ApoyoAMiFuerzaPublica , #ApoyoAMiPolicia , #ConmocionInteriorYA , #MilitarizacionYa , #NosEstanCuidando , #ParoDeAsesinos , #ParoDestructorSOS , #RepudioAlVandalo , #UribeTieneLaRazon , #YoNoParoYoProduzco",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1390396550917107717/pu/img/uDd2S_oU6E5h66iF.jpg"", ""type"": ""photo""}]",2021-05-06,"['apoyoalesmad', 'apoyoamifuerzapublica', 'apoyoamipolicia', 'conmocioninteriorya', 'militarizacionya', 'nosestancuidando', 'parodeasesinos', 'parodestructorsos', 'repudioalvandalo', 'uribetienelarazon', 'yonoparoyoproduzco', 'time', 'shine', 'little', 'mochi']",[],[]
69,69,2021-05-06T19:42:11+00:00,1390391462139998208,1390391462139998208,"ten 90's love superior

#ConmocionInteriorYA
#ApoyoAlEsmad
#ApoyoAMiPolicia
#YoNoParoYoProduzco #VandalosDejenVacunar
 https://t.co/BVUMLpt6yx",en,False,False,4,7,1,0,,,,1144451849849847808,MINDOFCH4NIEL,pau ⚡,False,,,"#ConmocionInteriorYA , #ApoyoAlEsmad , #ApoyoAMiPolicia , #YoNoParoYoProduzco , #VandalosDejenVacunar",,https://t.co/BVUMLpt6yx,[],2021-05-06,"['ten', 'love', 'superior', 'conmocioninteriorya', 'apoyoalesmad', 'apoyoamipolicia', 'yonoparoyoproduzco', 'vandalosdejenvacunar']",[],[]
70,70,2021-05-06T19:19:24+00:00,1390385730753499140,1390385730753499140,"Stay vean a Chan lindo  #YoNoParoYoProduzco #FamiliaUribista
#LaVozDeUribeSomosTodos
#VandalosDejenVacunar
#RepudioAlVandalo
#EsUnHonorSerPolicía
#ParoDeAsesinos
#ApoyoAMiPolicia
#NosEstanCuidando
#UribeTieneLaRazon
#ConmocionInteriorYA
#ApoyoAMilitaresYFuerzaPublica
#ApoyoADuque https://t.co/0AnmnvQmbI",en,False,False,1,3,0,0,,,,1360720073808314368,K66090883,Kæ,False,,,"#YoNoParoYoProduzco , #FamiliaUribista , #LaVozDeUribeSomosTodos , #VandalosDejenVacunar , #RepudioAlVandalo , #EsUnHonorSerPolicía , #ParoDeAsesinos , #ApoyoAMiPolicia , #NosEstanCuidando , #UribeTieneLaRazon , #ConmocionInteriorYA , #ApoyoAMilitaresYFuerzaPublica , #ApoyoADuque",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1390385652462546945/pu/img/0VkscuR_5RNxhiab.jpg"", ""type"": ""photo""}]",2021-05-06,"['stay', 'vean', 'chan', 'lindo', 'yonoparoyoproduzco', 'familiauribista', 'lavozdeuribesomostodos', 'vandalosdejenvacunar', 'repudioalvandalo', 'esunhonorserpolicía', 'parodeasesinos', 'apoyoamipolicia', 'nosestancuidando', 'uribetienelarazon', 'conmocioninteriorya', 'apoyoamilitaresyfuerzapublica', 'apoyoaduque']",[],[]
71,71,2021-05-06T18:26:50+00:00,1390372501226770434,1390372501226770434,#FamiliaUribista #ConmocionInteriorYA #ElDialogoEsElCamino #ParoDestructorSOS #VandalismoPuroYDuro #VandalosAsesinos en fin go won supremacy https://t.co/VlzqEcY04v,en,False,False,1,5,0,0,,,,1388616799583887361,suamiguitaaaa_,teastan,False,,,"#FamiliaUribista , #ConmocionInteriorYA , #ElDialogoEsElCamino , #ParoDestructorSOS , #VandalismoPuroYDuro , #VandalosAsesinos",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1225363188558049280/pu/img/0SPaV3R1R3uEQtIw.jpg"", ""type"": ""photo""}]",2021-05-06,"['familiauribista', 'conmocioninteriorya', 'eldialogoeselcamino', 'parodestructorsos', 'vandalismopuroyduro', 'vandalosasesinos', 'en', 'fin', 'go', 'supremacy']",[],[]
