,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
0,2021-03-30T04:07:16+00:00,1376747830258319360,1376747830258319360,Por favor compartir... #NL #AlertaAmber #NoMasViolencia #SofiaAbigailregresaaCasa https://t.co/1sspUoWiYw,es,False,False,1,0,0,0,,,,1201539267291422720,TorrentViale,J. Torrent,False,,,"#NL , #AlertaAmber , #NoMasViolencia , #SofiaAbigailregresaaCasa",,,"[{""url"": ""https://pbs.twimg.com/media/Exsw2ueWgAEOBpN.jpg"", ""type"": ""photo""}]",2021-03-30,"['por', 'favor', 'compartir', 'nl', 'alertaamber', 'nomasviolencia', 'sofiaabigailregresaacasa']",[],[]
1,2021-03-29T23:22:55+00:00,1376676274282885120,1376676265424478208,"We reiterate the need to punish and prevent police violence against migrants, which is one reason why people are forced to emigrate and abandon their countries of origin.

#NoMasViolencia #justiciaparavictoria #NiUnaMenos https://t.co/VsUSuVa5er",en,False,False,2,6,0,0,,,,92088629,SeaIF,Seattle International Foundation,False,1.3766762724667228e+18,92088629.0,"#NoMasViolencia , #justiciaparavictoria , #NiUnaMenos",,,"[{""url"": ""https://pbs.twimg.com/media/Exrvj-5W8AEHTF5.jpg"", ""type"": ""photo""}]",2021-03-29,"['reiterate', 'need', 'punish', 'prevent', 'police', 'violence', 'migrant', 'one', 'reason', 'people', 'force', 'emigrate', 'abandon', 'country', 'origin', 'nomasviolencia', 'justiciaparavictoria', 'niunamenos']",[],[]
2,2021-03-29T01:42:41+00:00,1376349059875799045,1376349059875799045,Lamentable #TulumFeminicida #Feminicidio #NoMasViolencia,es,False,False,1,1,0,0,1.3763092799977144e+18,,,2905557974,lampiedro,Sr. Lampi,False,,,"#TulumFeminicida , #Feminicidio , #NoMasViolencia",,,[],2021-03-29,"['lamentable', 'tulumfeminicida', 'feminicidio', 'nomasviolencia']",[],[]
3,2021-03-30T04:07:16+00:00,1376747830258319360,1376747830258319360,Por favor compartir... #NL #AlertaAmber #NoMasViolencia #SofiaAbigailregresaaCasa https://t.co/1sspUoWiYw,es,False,False,1,0,0,0,,,,1201539267291422720,TorrentViale,J. Torrent,False,,,"#NL , #AlertaAmber , #NoMasViolencia , #SofiaAbigailregresaaCasa",,,"[{""url"": ""https://pbs.twimg.com/media/Exsw2ueWgAEOBpN.jpg"", ""type"": ""photo""}]",2021-03-30,"['por', 'favor', 'compartir', 'nl', 'alertaamber', 'nomasviolencia', 'sofiaabigailregresaacasa']",[],[]
4,2021-03-29T23:22:55+00:00,1376676274282885120,1376676265424478208,"We reiterate the need to punish and prevent police violence against migrants, which is one reason why people are forced to emigrate and abandon their countries of origin.

#NoMasViolencia #justiciaparavictoria #NiUnaMenos https://t.co/VsUSuVa5er",en,False,False,2,6,0,0,,,,92088629,SeaIF,Seattle International Foundation,False,1.3766762724667228e+18,92088629.0,"#NoMasViolencia , #justiciaparavictoria , #NiUnaMenos",,,"[{""url"": ""https://pbs.twimg.com/media/Exrvj-5W8AEHTF5.jpg"", ""type"": ""photo""}]",2021-03-29,"['reiterate', 'need', 'punish', 'prevent', 'police', 'violence', 'migrant', 'one', 'reason', 'people', 'force', 'emigrate', 'abandon', 'country', 'origin', 'nomasviolencia', 'justiciaparavictoria', 'niunamenos']",[],[]
5,2021-03-29T01:42:41+00:00,1376349059875799045,1376349059875799045,Lamentable #TulumFeminicida #Feminicidio #NoMasViolencia,es,False,False,1,1,0,0,1.3763092799977144e+18,,,2905557974,lampiedro,Sr. Lampi,False,,,"#TulumFeminicida , #Feminicidio , #NoMasViolencia",,,[],2021-03-29,"['lamentable', 'tulumfeminicida', 'feminicidio', 'nomasviolencia']",[],[]
6,2021-03-30T04:07:16+00:00,1376747830258319360,1376747830258319360,Por favor compartir... #NL #AlertaAmber #NoMasViolencia #SofiaAbigailregresaaCasa https://t.co/1sspUoWiYw,es,False,False,1,0,0,0,,,,1201539267291422720,TorrentViale,J. Torrent,False,,,"#NL , #AlertaAmber , #NoMasViolencia , #SofiaAbigailregresaaCasa",,,"[{""url"": ""https://pbs.twimg.com/media/Exsw2ueWgAEOBpN.jpg"", ""type"": ""photo""}]",2021-03-30,"['por', 'favor', 'compartir', 'nl', 'alertaamber', 'nomasviolencia', 'sofiaabigailregresaacasa']",[],[]
7,2021-03-29T23:22:55+00:00,1376676274282885120,1376676265424478208,"We reiterate the need to punish and prevent police violence against migrants, which is one reason why people are forced to emigrate and abandon their countries of origin.

#NoMasViolencia #justiciaparavictoria #NiUnaMenos https://t.co/VsUSuVa5er",en,False,False,2,6,0,0,,,,92088629,SeaIF,Seattle International Foundation,False,1.3766762724667228e+18,92088629.0,"#NoMasViolencia , #justiciaparavictoria , #NiUnaMenos",,,"[{""url"": ""https://pbs.twimg.com/media/Exrvj-5W8AEHTF5.jpg"", ""type"": ""photo""}]",2021-03-29,"['reiterate', 'need', 'punish', 'prevent', 'police', 'violence', 'migrant', 'one', 'reason', 'people', 'force', 'emigrate', 'abandon', 'country', 'origin', 'nomasviolencia', 'justiciaparavictoria', 'niunamenos']",[],[]
8,2021-03-29T01:42:41+00:00,1376349059875799045,1376349059875799045,Lamentable #TulumFeminicida #Feminicidio #NoMasViolencia,es,False,False,1,1,0,0,1.3763092799977144e+18,,,2905557974,lampiedro,Sr. Lampi,False,,,"#TulumFeminicida , #Feminicidio , #NoMasViolencia",,,[],2021-03-29,"['lamentable', 'tulumfeminicida', 'feminicidio', 'nomasviolencia']",[],[]
9,2021-03-30T04:07:16+00:00,1376747830258319360,1376747830258319360,Por favor compartir... #NL #AlertaAmber #NoMasViolencia #SofiaAbigailregresaaCasa https://t.co/1sspUoWiYw,es,False,False,1,0,0,0,,,,1201539267291422720,TorrentViale,J. Torrent,False,,,"#NL , #AlertaAmber , #NoMasViolencia , #SofiaAbigailregresaaCasa",,,"[{""url"": ""https://pbs.twimg.com/media/Exsw2ueWgAEOBpN.jpg"", ""type"": ""photo""}]",2021-03-30,"['por', 'favor', 'compartir', 'nl', 'alertaamber', 'nomasviolencia', 'sofiaabigailregresaacasa']",[],[]
