,created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media,preprocessed_created_at,preprocessed_data,emoji_list,emoticon_list
0,2021-06-27T14:41:01+00:00,1409159841491337216,1409159841491337216,Rioters financed by Congressmen killed yesterday a young engineer in Bogota. They tied a cable from side to side of the street and the motorcycle driver was decapitated. This congresswoman was complicit and should be sent to jail. Colombia is waking up. #Luca #PrimeraLineaAsesina,en,False,False,1,3,1,0,1.4089328189740892e+18,,,971541563150143488,LeosRand,Leonor Rand,False,,,"#Luca , #PrimeraLineaAsesina",,,[],2021-06-27,"['rioter', 'finance', 'congressman', 'kill', 'yesterday', 'young', 'engineer', 'bogota', 'tie', 'cable', 'side', 'side', 'street', 'motorcycle', 'driver', 'decapitate', 'congresswoman', 'complicit', 'sent', 'jail', 'colombia', 'wake', 'luca', 'primeralineaasesina']",[],[]
1,2021-06-27T10:23:06+00:00,1409094931524820994,1409094931524820994,"Police finally frees the father of Chidinma
For full gist visit 👇
https://t.co/iKBLyNvKYQ
#chainsawman #DavisBarrios #DeltaVariant #henryxclusive #LISAforVogueHK #LomaNakatani #MAPPASTAGE2021 #pride #PrimeraLineaAsesina #r",en,False,False,0,0,0,0,,,,1190221964130078720,henryxclusive,Henryxclusive.com.ng,False,,,"#chainsawman , #DavisBarrios , #DeltaVariant , #henryxclusive , #LISAforVogueHK , #LomaNakatani , #MAPPASTAGE2021 , #pride , #PrimeraLineaAsesina , #r",,https://t.co/iKBLyNvKYQ,[],2021-06-27,"['police', 'finally', 'free', 'father', 'chidinma', 'full', 'gist', 'visit', 'chainsawman', 'davisbarrios', 'deltavariant', 'henryxclusive', 'lisaforvoguehk', 'lomanakatani', 'mappastage', 'pride', 'primeralineaasesina', 'r']",['👇'],[]
2,2021-06-27T10:20:49+00:00,1409094358926868480,1409094358926868480,"NAF dismisses news of attack on its base in Kaduna
For full gist visit 👇
https://t.co/JthiSmTExv
#chainsawman #DavisBarrios #DeltaVariant #henryxclusive #LomaNakatani #LISAforVogueHK #MAPPASTAGE2021 #pride #PrimeraLineaAsesina #VGMA22 #verzuztv #VGMAonTV3 #vss365 #WRCSafariRally",en,False,False,0,1,0,0,,,,1190221964130078720,henryxclusive,Henryxclusive.com.ng,False,,,"#chainsawman , #DavisBarrios , #DeltaVariant , #henryxclusive , #LomaNakatani , #LISAforVogueHK , #MAPPASTAGE2021 , #pride , #PrimeraLineaAsesina , #VGMA22 , #verzuztv , #VGMAonTV3 , #vss365 , #WRCSafariRally",,https://t.co/JthiSmTExv,[],2021-06-27,"['naf', 'dismisses', 'news', 'attack', 'base', 'kaduna', 'full', 'gist', 'visit', 'chainsawman', 'davisbarrios', 'deltavariant', 'henryxclusive', 'lomanakatani', 'lisaforvoguehk', 'mappastage', 'pride', 'primeralineaasesina', 'vgma', 'verzuztv', 'vgmaontv', 'v', 'wrcsafarirally']",['👇'],[]
3,2021-06-27T10:18:59+00:00,1409093897893122056,1409093897893122056,"Am facing pressure to get married - MC Lively
For full gist visit 👇
https://t.co/5jNzN7qJY5
#chainsawman #DavisBarrios #DeltaVariant #henryxclusive #LomaNakatani #LISAforVogueHK #MAPPASTAGE2021 #pride #PrimeraLineaAsesina #VGMA22 #verzuztv #vss365 #VGMAonTV3 #WRCSafariRally",en,False,False,0,0,0,0,,,,1190221964130078720,henryxclusive,Henryxclusive.com.ng,False,,,"#chainsawman , #DavisBarrios , #DeltaVariant , #henryxclusive , #LomaNakatani , #LISAforVogueHK , #MAPPASTAGE2021 , #pride , #PrimeraLineaAsesina , #VGMA22 , #verzuztv , #vss365 , #VGMAonTV3 , #WRCSafariRally",,https://t.co/5jNzN7qJY5,[],2021-06-27,"['face', 'pressure', 'get', 'married', 'mc', 'lively', 'full', 'gist', 'visit', 'chainsawman', 'davisbarrios', 'deltavariant', 'henryxclusive', 'lomanakatani', 'lisaforvoguehk', 'mappastage', 'pride', 'primeralineaasesina', 'vgma', 'verzuztv', 'v', 'vgmaontv', 'wrcsafarirally']",['👇'],[]
4,2021-06-27T10:16:46+00:00,1409093341397110787,1409093341397110787,"Sex is the easiest means of destruction - Nkiru Umeh says
For full gist visit 👇
https://t.co/mVjpwRYhFy
#chainsawman #DavisBarrios #DeltaVariant #henryxclusive #LomaNakatani #LISAforVogueHK #MAPPASTAGE2021 #pride #PrimeraLineaAsesina #VGMA22 #verzuztv #VGMAonTV3 #vss365 #blog",en,False,False,0,0,0,0,,,,1190221964130078720,henryxclusive,Henryxclusive.com.ng,False,,,"#chainsawman , #DavisBarrios , #DeltaVariant , #henryxclusive , #LomaNakatani , #LISAforVogueHK , #MAPPASTAGE2021 , #pride , #PrimeraLineaAsesina , #VGMA22 , #verzuztv , #VGMAonTV3 , #vss365 , #blog",,https://t.co/mVjpwRYhFy,[],2021-06-27,"['sex', 'easy', 'mean', 'destruction', 'nkiru', 'umeh', 'say', 'full', 'gist', 'visit', 'chainsawman', 'davisbarrios', 'deltavariant', 'henryxclusive', 'lomanakatani', 'lisaforvoguehk', 'mappastage', 'pride', 'primeralineaasesina', 'vgma', 'verzuztv', 'vgmaontv', 'v', 'blog']",['👇'],[]
5,2021-06-27T10:14:27+00:00,1409092754634854402,1409092754634854402,"Chidinma needs a Hot slap - Bobrisky says
For full gist visit 👇
https://t.co/vbO9h8f6YZ
#Binance #Crypto #DavisBarrios #DeltaVariant #henryxclusive #LomaNakatani #LISAforVogueHK #MAPPASTAGE2021 #pride #PrimeraLineaAsesina #VGMA22 #verzuztv #WRCSafariRally #zonajajan #blogger",en,False,False,0,1,0,0,,,,1190221964130078720,henryxclusive,Henryxclusive.com.ng,False,,,"#Binance , #Crypto , #DavisBarrios , #DeltaVariant , #henryxclusive , #LomaNakatani , #LISAforVogueHK , #MAPPASTAGE2021 , #pride , #PrimeraLineaAsesina , #VGMA22 , #verzuztv , #WRCSafariRally , #zonajajan , #blogger",,https://t.co/vbO9h8f6YZ,[],2021-06-27,"['chidinma', 'need', 'hot', 'slap', 'bobrisky', 'say', 'full', 'gist', 'visit', 'binance', 'crypto', 'davisbarrios', 'deltavariant', 'henryxclusive', 'lomanakatani', 'lisaforvoguehk', 'mappastage', 'pride', 'primeralineaasesina', 'vgma', 'verzuztv', 'wrcsafarirally', 'zonajajan', 'blogger']",['👇'],[]
6,2021-06-27T05:04:48+00:00,1409014832364494851,1409014832364494851,#PrimeraLineaAsesina #PrimeraLineaTerrorista #kpop #KpopersXColombia @BTS_twt #KpopersXColombia My Little bunny 🐰 https://t.co/lLHkMHZFwS,en,False,False,1,1,0,0,,,,1268921680354848770,TY99378191,TËY 🇨🇴 RM 💜☀️,False,,,"#PrimeraLineaAsesina , #PrimeraLineaTerrorista , #kpop , #KpopersXColombia , #KpopersXColombia",BTS_twt,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1409014504541851651/pu/img/14GXkXYGYVdwzdEx.jpg"", ""type"": ""photo""}]",2021-06-27,"['primeralineaasesina', 'primeralineaterrorista', 'kpop', 'kpopersxcolombia', 'kpopersxcolombia', 'little', 'bunny']",['🐰'],[]
7,2021-06-27T05:01:31+00:00,1409014004568186881,1409014004568186881,#PrimeraLineaAsesina #PrimeraLineaTerrorista #kpop #KpopersXColombia @BTS_twt #KpopersXColombia #KpopersXColombia My Tiger 🐯 https://t.co/2S60ff0GVh,en,False,False,0,2,0,0,,,,1268921680354848770,TY99378191,TËY 🇨🇴 RM 💜☀️,False,,,"#PrimeraLineaAsesina , #PrimeraLineaTerrorista , #kpop , #KpopersXColombia , #KpopersXColombia , #KpopersXColombia",BTS_twt,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1409013553168850946/pu/img/DgL4zYY9RXkA88UA.jpg"", ""type"": ""photo""}]",2021-06-27,"['primeralineaasesina', 'primeralineaterrorista', 'kpop', 'kpopersxcolombia', 'kpopersxcolombia', 'kpopersxcolombia', 'tiger']",['🐯'],[]
8,2021-06-27T04:59:20+00:00,1409013456536281088,1409013456536281088,#KpopersXColombia  #PrimeraLineaAsesina #PrimeraLineaTerrorista #kpop #KpopersXColombia @BTS_twt #KpopersXColombia  My Mochi 🍢 https://t.co/xMk2l7JnuB,en,False,False,0,1,0,0,,,,1268921680354848770,TY99378191,TËY 🇨🇴 RM 💜☀️,False,,,"#KpopersXColombia , #PrimeraLineaAsesina , #PrimeraLineaTerrorista , #kpop , #KpopersXColombia , #KpopersXColombia",BTS_twt,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1409013124049559554/pu/img/dTiuBmoRLxJPp_9R.jpg"", ""type"": ""photo""}]",2021-06-27,"['kpopersxcolombia', 'primeralineaasesina', 'primeralineaterrorista', 'kpop', 'kpopersxcolombia', 'kpopersxcolombia', 'mochi']",['🍢'],[]
9,2021-06-27T04:57:31+00:00,1409012997809397768,1409012997809397768,#KpopersXColombia  #PrimeraLineaAsesina #PrimeraLineaTerrorista #kpop #KpopersXColombia @BTS_twt #KpopersXColombia  My Sun 🌞 https://t.co/bdye7udtrI,en,False,False,0,6,0,0,,,,1268921680354848770,TY99378191,TËY 🇨🇴 RM 💜☀️,False,,,"#KpopersXColombia , #PrimeraLineaAsesina , #PrimeraLineaTerrorista , #kpop , #KpopersXColombia , #KpopersXColombia",BTS_twt,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1409012404164435977/pu/img/_bhNU6Lmq491adoh.jpg"", ""type"": ""photo""}]",2021-06-27,"['kpopersxcolombia', 'primeralineaasesina', 'primeralineaterrorista', 'kpop', 'kpopersxcolombia', 'kpopersxcolombia', 'sun']",['🌞'],[]
