,Datetime,Tweet Id,Text,Username
0,2021-08-24 15:48:04+00:00,1430195211750236162,"@ONU_derechos 
#Arauca 
#Colombia 
#ColombiaDDHH https://t.co/ea268LYjxn",Loli_Palacios_
1,2021-08-24 05:49:39+00:00,1430044613524566047,#SOS #Colombia #EstadoFallido #ColombiaEnAlertaRoja #ColombiaDDHH #TheyAreKilling #NosEstánMatando https://t.co/n39hXw9gtn,malugove
2,2021-08-19 12:25:06+00:00,1428332190581022720,#NosFalta #Colombia #colombiadespierta #colombiaddhh #colombia🇨🇴 https://t.co/QVeDBijQdn,ManuelGJaimes
3,2021-08-10 06:26:50+00:00,1424980539883335681,#Colombia #colombiaDDHH https://t.co/c12eEfLBwo,latataguerrero
4,2021-08-08 14:17:39+00:00,1424374248160772097,"@ONU_derechos #soscolombia #DDHHCOLOMBIA #gobiernoasesino #PoliciasAsesinos #ESMADASESINO #esmadviolador #policiasvioladores #nosestanmatando #NOSESTANDESAPARECIENDO #colombiaddhh #AbusoPolicial
#detencionesarbitrarias
#ReformaAlaPolicia #DesmonteDelESMADYA
@JMVivancoHRW @CIDH https://t.co/cU9oe5UxDW",_Sergio_Cabrera
5,2021-08-06 00:22:18+00:00,1423439252923330563,#ColombiaNosEstanMatando #Colombia #ColombiaDDHH https://t.co/UksSIlDBB2,niungradomenos
6,2021-08-03 21:33:24+00:00,1422671972924805121,"#Colombia 
#ColombiaDDHH
#SOSColombia https://t.co/fKwGyXdCid",Emerencia1615
7,2021-07-28 16:30:25+00:00,1420421396564414465,"@elespectador @ismene2 #ColombiaSOS
#ColombiaDDHH",chiguijaecuador
8,2021-07-28 09:29:22+00:00,1420315436273524737,#Colombia  #ColombiaDDHH https://t.co/Qz10xue2bK,latataguerrero
9,2021-07-27 16:38:04+00:00,1420060933926367233,"@HOLLMANMORRIS @urianaguariyu @MovimientoMAIS @marthaperaltae @ISAZULETA @UnidadsinVetos @fdbedout @velascoluisf @WRadioColombia @RevistaSemana @VocesRCN @CaracolRadio #SalvarDemocraciaEnColombia #ColombiaDDHH  @MisionONUCol  @ONUHumanRights @nytimeses @Tercer_Canal @NoruegaenCOL
@hrw_espanol
@TembloresOng
@JoeBiden
@IntlCrimCourt
@mbachelet @CIDH @jorgeramosnews @JMVivancoHRW @UEenColombia @parlamentoUE @alemEmbajador @ActualidadRT #Indigenas",matachotuk
10,2021-07-27 01:55:48+00:00,1419838901988990981,"Palestine/ Colombia: Made in the USA – ECAP Colombia
https://t.co/s7NqXiwZT7

#IsraelTerrorists #EsmadAsesino #PalestinianLivesMatter #colombiaDdhh https://t.co/gzcn1Ox9WM",djzapatismoabya
11,2021-07-25 23:41:16+00:00,1419442658146234368,Para nadie es un secreto que lo hecho con la policía es sólo una cuestión cosmética. #Colombia #colombiadespierta #colombiaddhh #policiadesarmada #PoliciaCriminal #polícia #colombia🇨🇴 https://t.co/H6MvlgrYuN,ManuelGJaimes
12,2021-07-23 21:21:03+00:00,1418682598524600320,"URIBISTA PIDE DISCULPAS PÚBLICAS A PETRO https://t.co/DUo7J2oyzx via @YouTube 

#Colombia #ColombiaDDHH",Emerencia1615
13,2021-07-23 03:57:37+00:00,1418420008628129793,"Asesinan a Jesús Danilo Mora Londoño, firmante del Acuerdo de Paz                         #ColombiaDDHH  https://t.co/xS6xGjuFFB",PercevalMarita
14,2021-07-21 00:19:37+00:00,1417640372335833090,"@koskita Independencia que los narco gobiernos entregaron al yanqui...
Cuál independiencia? La de los gringos o la de los narcos...
#ColombiaEnAlertaRoja
#ColombiaSOS
#ColombiaDDHH",HamperHom
15,2021-07-19 13:27:46+00:00,1417113938223931394,"@GustavoBolivar 🙏🙏🙏💪💪💪 #SOSColombiaEnDictadura #ColombiaDDHH @MisionONUCol  @ONUHumanRights @nytimeses @Tercer_Canal @NoruegaenCOL
@hrw_espanol
@TembloresOng
@IntlCrimCourt
@mbachelet @CIDH @jorgeramosnews @JMVivancoHRW @UEenColombia @JEP_Colombia @parlamentoUE @alemEmbajador @ActualidadRT",matachotuk
16,2021-07-19 13:26:18+00:00,1417113568927944707,"@Tercer_Canal @PrimeraLineacol #JovenesYPaz #ColombiaDDHH @MisionONUCol  @ONUHumanRights @nytimeses @Tercer_Canal @NoruegaenCOL
@hrw_espanol
@TembloresOng
@JoeBiden
@IntlCrimCourt
@mbachelet @CIDH @jorgeramosnews @JMVivancoHRW @UEenColombia @JEP_Colombia @parlamentoUE @alemEmbajador @ActualidadRT",matachotuk
17,2021-07-19 13:17:45+00:00,1417111419724738569,"@JEP_Colombia #ColombiaConLaJEP #ColombiaDDHH #VerdadYReparacion @MisionONUCol  @ONUHumanRights @nytimeses @Tercer_Canal @NoruegaenCOL
@hrw_espanol
@TembloresOng
@JoeBiden
@IntlCrimCourt
@mbachelet @CIDH @jorgeramosnews @JMVivancoHRW @UEenColombia @parlamentoUE @alemEmbajador @ActualidadRT",matachotuk
