created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-03-27T12:06:16+00:00,1375781213881970689,1375617358958632964,@FelicianoValen @Diego_Molano #NuestroProblemaEs que nos venden la tragedia y  después aparecen como los salvadores con la seguridad democrática.,es,False,False,0,0,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.375617358958633e+18,1466003185.0,#NuestroProblemaEs,"FelicianoValen , Diego_Molano",,[]
2021-03-27T12:04:39+00:00,1375780804807233538,1375616272990408704,"@FisicoImpuro Efectivamente #NuestroProblemaEs que muchos son un espejo en la calles, pero la realidad de su vida es terrible.",es,False,False,0,0,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.3756162729904087e+18,252402164.0,#NuestroProblemaEs,FisicoImpuro,,[]
2021-03-25T23:43:53+00:00,1375231997300326408,1374901415575961604,"@wilsonariasc @mariovalencia01 @PluralidadZ @Margaritarosadf @MJDuzan @Tercer_Canal @lasillavacia @SenadoGovCo @PoloDemocratico @MdeFrancisco12 @MamerMoure #ReformaDelHambre esencialmente #NuestroProblemaEs que hecha la ley, hecha la trampa.",es,False,False,0,0,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.3749014155759616e+18,221466950.0,"#ReformaDelHambre , #NuestroProblemaEs","wilsonariasc , mariovalencia01 , PluralidadZ , Margaritarosadf , MJDuzan , Tercer_Canal , lasillavacia , SenadoGovCo , PoloDemocratico , MdeFrancisco12 , MamerMoure",,[]
2021-03-25T21:47:29+00:00,1375202703710822400,1375131037022490624,@JuanCar29935646 Efectivamente #NuestroProblemaEs que muchas familias solo tienen acceso a la información parcializada y tergiversada de los medios masivos gubernamentales.,es,False,False,0,1,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.3751310370224906e+18,1.249566277015941e+18,#NuestroProblemaEs,JuanCar29935646,,[]
2021-03-25T16:33:04+00:00,1375123580267196424,1375085561707397128,"@wilsonariasc @IvanDuque #ALasCallesContraLaReforma justamente #NuestroProblemaEs que las personas tienen una concepción equivocada al elegir los congresistas, #OjoConEl22",es,False,False,1,1,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.375085561707397e+18,221466950.0,"#ALasCallesContraLaReforma , #NuestroProblemaEs , #OjoConEl22","wilsonariasc , IvanDuque",,[]
2021-03-25T12:59:58+00:00,1375069948826038283,1374941816794021890,@Julianaramirez6 #NuestroProblemaEs que crecimos en una época diferente donde primó hasta la inocencia.,es,False,False,0,0,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.374941816794022e+18,93573457.0,#NuestroProblemaEs,Julianaramirez6,,[]
2021-03-24T16:59:40+00:00,1374767883847397377,1374545513752707076,@CesarPachonAgro @AURAMHDV79 #reformadelhambre honestamente #NuestroProblemaEs que las clase media vive en una zona de comodidad y comen cuento a toda hora de sofismas de distracción como el castrochavismo y otras más.,es,False,False,0,1,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.374545513752707e+18,423096569.0,"#reformadelhambre , #NuestroProblemaEs","CesarPachonAgro , AURAMHDV79",,[]
2021-03-24T16:52:53+00:00,1374766178149801984,1374737483808792580,"@tobonsanin #ReformaTributaria lógicamente #NuestroProblemaEs seguir creyendo que las reformas son para el beneficio de la sociedad,  son esperpentos para pauperizar las clases media y baja.",es,False,False,0,1,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.3747374838087926e+18,1.2073791696608666e+18,"#ReformaTributaria , #NuestroProblemaEs",tobonsanin,,[]
2021-03-22T20:45:53+00:00,1374100038599671812,1374084159380058115,"@elingenieroRua @DonIzquierdo_ @FiscaliaCol @UNPColombia #NuestroProblemaEs la forma como son perseguidos líderes y personas que  expresan sus ideas, estamos en una narcodictadura.",es,False,False,4,8,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.374084159380058e+18,9.830599645866107e+17,#NuestroProblemaEs,"elingenieroRua , DonIzquierdo_ , FiscaliaCol , UNPColombia",,[]
2021-03-22T17:47:26+00:00,1374055129545117696,1374006224577048581,@mariapa05527055 #DiaMundialDelAgua generalmente #NuestroProblemaEs la parvada de uribestias son descerebrados.,es,False,False,0,2,0,0,,,,946435915,gro_91javier,Javier Guerrero,False,1.3740062245770486e+18,1.0068746669868114e+18,"#DiaMundialDelAgua , #NuestroProblemaEs",mariapa05527055,,[]
