,Datetime,Tweet Id,Text,Username
0,2021-05-30 21:24:59+00:00,1399114642065068033,#RepudioAlVandalo #ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes  #ApoyoAMiPolicia Pelotudos https://t.co/jDDZqToGJF,dazamenor1
1,2021-05-25 13:29:22+00:00,1397183008910811143,#PorCualquieraMenosPetro  #NosEstanCuidando #RepudioAlVandalo #ApoyoAMiPolicia #ApoyoAlEsmad #ConmocionInteriorYA #ParoDeAsesinos #UribeSomosTodos #UribeTieneLaRazon #PorCualquieraMenosPetro   #LosBuenosSomosMas #YoProtejoMiPais   https://t.co/QEJS8wcUJv,itziaspam
2,2021-05-22 23:14:02+00:00,1396242982324613121,Dolor es la falsa ilusión de un piercing real 🤧 #PetroBastaYa #ParoMataBebes #ElParoViolaDDHH #RepudioAlVandalo  #NoMasBloqueos #NoMasParo #ApoyoAMiPolicia #ConmocionInteriorYA #DejanosPasar #ParoDestructorSOS https://t.co/ktbv80Grsj,Millie_0105
3,2021-05-21 21:46:30+00:00,1395858563990540288,#PorCualquieraMenosPetro  #NosEstanCuidando #RepudioAlVandalo #ApoyoAMiPolicia #ApoyoAlEsmad #ConmocionInteriorYA #ParoDeAsesinos #UribeSomosTodos #UribeTieneLaRazon #PorCualquieraMenosPetro   #LosBuenosSomosMas #YoProtejoMiPais   https://t.co/QEJS8wcUJv,itziaspam
4,2021-05-21 21:44:35+00:00,1395858081385435139,#ApoyoAMiPolicia #repudioalvandalo #uribesomostodos #UribeTieneLaRazon #fuerapetro #apoyoamifuerzapublica #apoyoamisheroes   https://t.co/QEJS8wcUJv,itziaspam
5,2021-05-19 22:38:21+00:00,1395146837389189120,"VIVA EL CLAMOR DEL PUEBLO #RepudioAlVandalo desde curules. #RepudioAlVandalo desde uniformes. #RepudioAlVandalo desde partidos políticos. #ParoNacionalColombia, deja claro al mundo. #JovenesLuchando, juntos unidos adelante, cambiaran la historia. Falta #EnmiendaConstitucional.",optreas
6,2021-05-19 22:30:47+00:00,1395144935481954310,#RepudioAlVandalo https://t.co/jrZARDyIVE,Laturca60749630
7,2021-05-18 14:35:24+00:00,1394662913118511105,"@ghitis Son unos desechos humanos . Que asco estos 🧠 🔥. Que  🎪 los petristas , @PartidoVerdeCoL @sergio_fajardo @QuinteroCalle @ClaudiaLopez @angelamrobledo @PizarroMariaJo todos bandidos. #repudioalvandalo #ApoyoAMiFuerzaPublica #apoyoalesmad",gloriagangel
8,2021-05-16 08:02:36+00:00,1393839284126375941,"#RepudioAlVandalo #ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMisHeroes #NosEstanCuidando taemin, no te has ido y ya te extraño, AAAAAA. https://t.co/loQ71kBXVp",SmileMaps
9,2021-05-13 23:08:37+00:00,1392980126401499138,#TodosSomosElCapitanSolano Who? I don't think so...   #JAEHYUN @NCTsmtown @NCTsmtown_127 @NCTsmtown_DREAM @WayV_official #PorCualquieraMenosPetro #ApoyoAMiPolicia #NosEstanCuidando #RepudioAlVandalo #ParoDeAsesinos https://t.co/IiPjoVnmFi,7m_pcy
10,2021-05-13 18:30:08+00:00,1392910046615457807,#EquivocarseEs #YoNoSoyLucasVilla #YoNoSoyLucas #ParoNacional13M #NoALaCopaAmericaEnColombia #NoOlvidemosQue #RepudioAlVandalo #ApoyoAMiPolicía #ApoyoAlEsmad https://t.co/dXTmEhdPgR,Bryan_Kmpo
11,2021-05-13 03:34:48+00:00,1392684728319414278,#ParoAsesino  #RepudioAlVandalo https://t.co/oEfCXnQBxE,Santierreus
12,2021-05-12 23:59:20+00:00,1392630502956355588,#UnaSolaRadio  #RepudioAlVandalo #ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes https://t.co/DjHL2noYrX,Saray64550419
13,2021-05-12 23:55:58+00:00,1392629656063463426,#UnaSolaRadio  #RepudioAlVandalo #ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes https://t.co/f9EQQTX7Rf,Saray64550419
14,2021-05-12 22:48:00+00:00,1392612551347814409,#GraciasPresidente #GraciasEjercitoNacional  #RepudioAlVandalo #ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes https://t.co/AoOesaZWzS,Saray64550419
15,2021-05-12 15:36:34+00:00,1392503977904943104,#MingaTerrorista #MingaTraqueta #PETRODioLaOrden #NoMasMinga #RepudioAlVandalo #GraciasFuerzaPublica #GraciasPresidente https://t.co/Iu7gmVBWda,blondamyte
16,2021-05-12 02:53:50+00:00,1392312030196031492,"Marica ya, culeen o algo.  #ApoyoAMiPolicia #RepudioAlVandalo #ConmocionInteriorYA #ParoAsesino #ParoDeAsesinos #ApoyoAlEsmad #UribeTieneLaRazon  #TodosSomosUribe #VandalismoPuroYDuro #MilitarizarLasCallesYa    https://t.co/VZel8Vqt3s",sirenaconpatas
17,2021-05-11 04:57:57+00:00,1391980877647949825,#FueraPetro #PorCualquieraMenosPetro #ConmocionInteriorYA #RepudioAlVandalo #PetroFueraDeTwitter #JovenesHechizados https://t.co/wyEUJhesm5,ComradeCurious
18,2021-05-11 04:56:56+00:00,1391980620167925766,Seguro esos hijueputas van a reportar mi cuenta como spam pero me vale verga. #FueraPetro #PorCualquieraMenosPetro #ConmocionInteriorYA #RepudioAlVandalo #PetroFueraDeTwitter #JovenesHechizados https://t.co/fX2YYUgSPZ,ComradeCurious
19,2021-05-11 04:45:10+00:00,1391977660893519879,Buenas chic@s.😊  #FueraPetro #PorCualquieraMenosPetro #ConmocionInteriorYA #RepudioAlVandalo #PetroFueraDeTwitter #JovenesHechizados https://t.co/LIVrgbEqby,ComradeCurious
20,2021-05-11 04:39:33+00:00,1391976247828393988,He regresado.😊 #FueraPetro #PorCualquieraMenosPetro #ConmocionInteriorYA #RepudioAlVandalo #PetroFueraDeTwitter #JovenesHechizados https://t.co/8URuk5DHKC,ComradeCurious
21,2021-05-11 01:57:37+00:00,1391935496419434496,#RepudioAlVandalo #ApoyoAMiFuerzaPublica #ConmocionInteriorYA #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes  #arrazoladesinforma https://t.co/a70MCb6L0w,KatherinPilarJ1
22,2021-05-10 22:27:50+00:00,1391882703063166979,kurakurakurakuraTWICE!! #NoAlParo #UribeTieneLaRazon #UribeSomosTodos #RepudioAlVandalo #ApoyoAMiFuerzaPublica #ApoyoAMiPolicia #ApoyoAlEsmad #ApoyoAlPresidenteDuque #ConmocionInterior #ESMAD #VandalosDejenVacunar https://t.co/rLpqj5L5zA,bumm0mcg
23,2021-05-10 22:12:06+00:00,1391878741014556674,#TwitterSuspendUribeAccount #RepudioAlVandalo  #DuqueMandoAMatarnos https://t.co/2WhYTyzoJ2,ricardosalgado2
24,2021-05-10 21:41:53+00:00,1391871136309329923,"Apoyo el #ParoNacional de marchantes pacíficos, a la #PoliciaColombia, al #EjercitoNacional, al Esmad, #RepudioAlVandalo, y repudio doblemente la acción criminal contra Lucas Villa, el Gobierno Nacional NO PUEDE descansar hasta no hallar a los implicados. #TodasLasVidasImportan",Bryan_Kmpo
25,2021-05-10 21:20:29+00:00,1391865753205448711,Esto porque no sale en las noticias  #RepudioAlVandalo  #ColombiaBajoAmenaza  #ColombiaSOSDDHH  # https://t.co/FyNvFimTeP,ricardosalgado2
26,2021-05-10 18:17:38+00:00,1391819735457742848,#RepudioAlVandalo que nos han robado desde siempre. Esos si son vandalos #nam #kpopers https://t.co/qvm7l6VLqt,SophieP14640487
27,2021-05-10 18:16:01+00:00,1391819329503641600,"#RepudioAlVandalo #ApoyoAlEsmad #ApoyoAMiPolicia mucha hipocresía, el pueblo no olvida. Un kookie para calmarnos #KpopersXColombia https://t.co/NFz28YZqdQ",SophieP14640487
28,2021-05-10 18:05:49+00:00,1391816764200259596,"Veo los vídeos de los ""Ciudadanos de bien"" disparando a la Minga y a los manifestantes, y me doy cuenta de quiénes son realmente los vándalos terroristas. #RepudioAlVandalo",AMvnster13
29,2021-05-10 17:23:55+00:00,1391806216247074816,"#KpopersXColombia quieren callar a l@s que aprenden coreano a punta de doramas , no mor #RepudioAlVandalo #ConmocionInteriorYA https://t.co/bx1ENr376i",Paula_Andrea06
30,2021-05-10 17:23:01+00:00,1391805989771489290,"#KpopersXColombia quieren callar a l@s que aprenden coreano a punta de doramas, no mor #RepudioAlVandalo #ConmocionInteriorYA #UnaSolaRadio #UnaFuerzaMasPoderosa #KPOP",Paula_Andrea06
31,2021-05-10 16:47:46+00:00,1391797120424894468,Si 😂 #MarchasSiBloqueosNo #UnaSolaRadio #KpopersXColombia #YoNoParoYoProduzco  #RepudioAlVandalo #ApoyoAMiFuerzaPublica  #UribeSomosTodos #UribeTieneLaRazon #ApoyoAlEsmad #FueraPetro #ApoyoAMiPolicia #ApoyoAMiFuerzaPublica #YoApoyoAMisHeroes #PorCualquieraMenosPetro https://t.co/tjydcPaEcB,sotf_pink_
32,2021-05-10 16:04:04+00:00,1391786123953848327,Buenos días y bienvenidos a otro capítulo de: saboteando hashtags maricas. Hoy con un video de Félix de Stray Kids ❤️ #MarchasSiBloqueosNo #kpopers #RepudioAlVandalo #FamiliaUribista #ElParoEsViolencia #NoMasBloqueos #VandalosAsesinos #YoNoMarchoYoProduzco https://t.co/HfcUTnIjUZ,blondamyte
