created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-04-03T23:20:55+00:00,1378487709879128067,1378487709879128067,"Y saber que en Barranquilla duraré menos de 24 hrs 😭😭😭

#28DeAbril",es,False,False,0,0,0,0,,,,1256280160355090435,juguitodecorozo,Señor Corozo 🇨🇴,False,,,#28DeAbril,,,[]
2021-04-02T03:30:00+00:00,1377825616674836480,1377825616674836480,"Los abusos de este gobierno y las canalladas contra el pueblo son inadmisibles. Se opone a la #RentaBásicaYA, pero se hace el pendejo con la vergonzosa #ReformaTributaria #roboformatributaria.  #TodosALaCalle este #28A #28DeAbril #paronacional #Colombia. @cutcolombia @fecode https://t.co/x3Ljmp2yUx",es,False,False,0,0,0,0,,,,1324026865347141634,jorgeisaac342_,Jorge Isaac,False,,,"#RentaBásicaYA , #ReformaTributaria , #roboformatributaria , #TodosALaCalle , #28A , #28DeAbril , #paronacional , #Colombia","cutcolombia , fecode",,"[{""url"": ""https://pbs.twimg.com/media/Ex8FGMoW8AMgKvK.jpg"", ""type"": ""photo""}]"
2021-03-29T16:04:47+00:00,1376566013043572748,1376566013043572748,"Falta, un día menos de un mes, para la fecha más esperada🤭😍
#28deAbril.
I want to see u. https://t.co/fVxGfMc8tr",es,False,False,0,18,6,0,,,,3293667555,Bonny_Bonitha,꧁B̶O̶N̶N̶Y̶꧂,False,,,#28deAbril,,,"[{""url"": ""https://pbs.twimg.com/tweet_video_thumb/ExqLfVFWUAABIFu.jpg"", ""type"": ""photo""}]"
2021-04-25T23:30:26+00:00,1386462636540317702,1386462636540317702,#ParoNacional háganle caso a la diosa Epa colombia ❤️ #28DeAbril #marcha https://t.co/IiJhbbxciZ,es,False,False,19,112,4,5,,,,1393261880,juanjomedinam_,Juan José Medina Mejía,False,,,"#ParoNacional , #28DeAbril , #marcha",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1386462568806600713/pu/img/6ifi2J08l8829-Yv.jpg"", ""type"": ""photo""}]"
2021-04-25T23:23:21+00:00,1386460856221843456,1386460856221843456,"Y si paramos las transacciones bancarias el #28DeAbril?
Los maestros dijeron que no van a dictar clase ese día.
Un paro virtual sería APAGAR SU PC!
Cuánto pierden ellos sin bancos por un día?
No pague, no transfiera, no deposite y no retire por UN DIA!
Ahí es donde duele! Hágale",es,False,False,0,0,0,0,,,,207658871,FLAKMOLINA,LILIANA,False,,,#28DeAbril,,,[]
2021-04-25T23:20:12+00:00,1386460061371879425,1386459613344768002,@clarasandoval Un modo de someternos??? O Es Solo Por El Covid #28DeAbril,es,False,False,0,0,0,0,,,,2649572580,alejalesmes1, alejandra lesmes ,False,1.386459613344768e+18,59824929.0,#28DeAbril,clarasandoval,,[]
2021-04-25T22:53:48+00:00,1386453418852618242,1386453418852618242,"Leyendo #encontramos que el #presidente de #Colombia no se puede #derrocar según la #Constitucion pero quien dice que #NO si el #PUEBLO es el que #manda no un #ladrón que le dio por #manipular esto, SI otros #países lo han hecho porque los #COLOMBIANOS #NO #28DEABRIL",es,False,False,0,0,0,0,,,,2388510029,calihumano,Cali Humano,False,,,"#encontramos , #presidente , #Colombia , #derrocar , #Constitucion , #NO , #PUEBLO , #manda , #ladrón , #manipular , #países , #COLOMBIANOS , #NO , #28DEABRIL",,,[]
2021-04-25T22:27:21+00:00,1386446763226173446,1386446763226173446,Sabías palabras @Lina_Tejeiro ❤️ #ReformaTributaria2021 #28deabril #YoNoMarcho https://t.co/4J6Zcd9jLm,es,False,False,0,6,0,0,,,,1393261880,juanjomedinam_,Juan José Medina Mejía,False,,,"#ReformaTributaria2021 , #28deabril , #YoNoMarcho",Lina_Tejeiro,,"[{""url"": ""https://pbs.twimg.com/media/Ez2l-ydWYAIEJYq.jpg"", ""type"": ""photo""}]"
2021-04-25T21:36:14+00:00,1386433899161657344,1385909220080504832,"@Poliforestal #28deabril día mundial de la Salud y Seguridad en el Trabajo.
Fecha elegida por la JCAF para ""el lavado y descontaminación de la ropa de trabajo"" en las dependencias del @112cmadrid https://t.co/2Gc8DQxvZX",es,False,False,4,5,1,0,,,,1346195374902550528,SapCgt,CGT-SAP FORESTALES,False,1.3859092227648635e+18,302191626.0,#28deabril,"Poliforestal , 112cmadrid",,"[{""url"": ""https://pbs.twimg.com/media/Ez2Z-pVXsAErWIv.png"", ""type"": ""photo""}]"
2021-04-25T20:56:33+00:00,1386423909759606786,1386423909759606786,"No soy como creen, y tampoco voy a ser como quieren. 
#ParoNacional28A #28deabril #marchanacional #Covid_19 #m",es,False,False,0,0,0,0,,,,1127069834427154432,hausfree,HausFree,False,,,"#ParoNacional28A , #28deabril , #marchanacional , #Covid_19 , #m",,,[]
2021-04-25T20:07:00+00:00,1386411442652565507,1386411442652565507,"Redactores News Web, los invita pacíficamente y con respeto que nos unamos este #28deAbril al   #ParoNacional28A  y Digamos NO a la #ReformaTributaria 
Comparte este mensaje, ""por el pueblo y para el pueblo"" todos unidos. #Colombianos https://t.co/rT9tcq7G0A",es,False,False,0,1,0,0,,,,1248370809061756928,RedactoresNewsw,Redactores News Web,False,,,"#28deAbril , #ParoNacional28A , #ReformaTributaria , #Colombianos",,,"[{""url"": ""https://pbs.twimg.com/ext_tw_video_thumb/1386408792699592707/pu/img/iPxW1DLFsd0lsPBf.jpg"", ""type"": ""photo""}]"
2021-04-25T20:01:14+00:00,1386409989493776387,1386409989493776387,No es con armas y con hambre que se consigue La Paz. #RenuncieClaudiaBlum #NoALaReformaTributaria #NoMasCarrasquilla #NoMasMolano #28AbrilParoNacional #28deAbril,es,False,False,2,3,1,0,,,,318528405,LaCombariza,Marcela Combariza,False,,,"#RenuncieClaudiaBlum , #NoALaReformaTributaria , #NoMasCarrasquilla , #NoMasMolano , #28AbrilParoNacional , #28deAbril",,,[]
2021-04-25T19:47:20+00:00,1386406490429218817,1386406490429218817,"Dejamos de vivir para no morir, lo que no podemos dejar es de luchar por nuestros derechos. #28AbrilParoNacional #28deAbril",es,False,False,4,15,1,0,,,,318528405,LaCombariza,Marcela Combariza,False,,,"#28AbrilParoNacional , #28deAbril",,,[]
2021-04-25T19:27:18+00:00,1386401448917831682,1386401448917831682,Si la gente sale a esto entonces no hay excusa para no salir a marchar el #28DeAbril #ParoNacional28A,es,False,False,0,0,0,0,1.3863738865148027e+18,,,184566529,andreporfavor,Andrea Burgoa,False,,,"#28DeAbril , #ParoNacional28A",,,[]
2021-04-25T19:14:49+00:00,1386398307228938242,1386398307228938242,"¿Usted va a marchar el #28DeAbril ?

#ParoNacional",es,False,False,2,1,1,0,,,,296315199,OmiCaricaturas,Soy Omi © 😷,False,,,"#28DeAbril , #ParoNacional",,,[]
