created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-04-18T22:51:03+00:00,1383916011364052994,1383916011364052994,Con toda al #ParoNacionalIndefinido,es,False,False,0,1,0,0,,,,1248980769474859008,marcejara2020,¿TINTICO?,False,,,#ParoNacionalIndefinido,,,[]
2021-04-18T22:34:27+00:00,1383911834042867722,1383911834042867722,#ParoNacionalIndefinido a ver si consigo followers. 🤡,fr,False,False,0,0,0,0,,,,1382894776278736899,ElVerdades14,Yo lo digo por ti,False,,,#ParoNacionalIndefinido,,,[]
2021-04-18T22:05:56+00:00,1383904658553409541,1383904658553409541,#ParoNacionalIndefinido a las calles,es,False,False,0,0,0,0,,,,1210733637659963392,Movilgas1,Gas Vehícular 🌏,False,,,#ParoNacionalIndefinido,,,[]
2021-04-18T18:40:01+00:00,1383852835310215172,1383852835310215172,"#ParoNacionalIndefinido
A las calles!!! https://t.co/UM0dJrSTLD",es,False,False,0,1,0,0,,,,1126786254,jaiver_zambrano,Jaiver Zambrano - #PetroPresidente2022,False,,,#ParoNacionalIndefinido,,,"[{""url"": ""https://pbs.twimg.com/media/EzRu0bjUYAUuqXy.jpg"", ""type"": ""photo""}]"
2021-04-18T18:24:05+00:00,1383848826700636162,1383848826700636162,"#Emprendedores 
Instagram https://t.co/KGQXuiXoCh
WhatsAap https://t.co/LgRZC5ihMU
@MillosFCoficial 
@nacionaloficial 
@AmericadeCali 
@SantaFe 
@JuniorClubSA 
@AsoDeporCali 
 #QuinteroDestruyeAMedellin #ParoNacionalIndefinido #losdanieles #FelizDomingo https://t.co/D3BPM4zqIr",en,False,False,0,2,0,0,,,,366270888,SebasBoshell,JuanSe Boshell,False,,,"#Emprendedores , #QuinteroDestruyeAMedellin , #ParoNacionalIndefinido , #losdanieles , #FelizDomingo","MillosFCoficial , nacionaloficial , AmericadeCali , SantaFe , JuniorClubSA , AsoDeporCali","https://t.co/KGQXuiXoCh , https://t.co/LgRZC5ihMU","[{""url"": ""https://pbs.twimg.com/media/EzRrJsvVUAQaXmV.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzRrKQGUcAspw0R.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzRrKq8VoA0wv14.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/EzRrLC2VIAAcqfG.jpg"", ""type"": ""photo""}]"
2021-04-18T15:52:54+00:00,1383810781574168585,1383810781574168585,"A las calles.
#ParoNacional28A 
#ParoNacionalIndefinido",es,False,False,0,2,1,0,1.38376425632836e+18,,,1325070419850915841,gritoenboca,Diego Fernando 🆘🇨🇴,False,,,"#ParoNacional28A , #ParoNacionalIndefinido",,,[]
2021-04-18T15:00:15+00:00,1383797530702454791,1383797530702454791,Con toda #ParoNacionalIndefinido,es,False,False,1,0,0,0,,,,1405321310,jua66501030,Aguacate Mamerto 🥑🥑,False,,,#ParoNacionalIndefinido,,,[]
2021-04-18T14:04:15+00:00,1383783437350313984,1383783437350313984,🚆Con P #ParoNacionalIndefinido https://t.co/gPbDT9kXmU,es,False,False,72,160,2,2,,,,111654767,luisrodevia,luisrodevia 🏄‍♂️,False,,,#ParoNacionalIndefinido,,,"[{""url"": ""https://pbs.twimg.com/media/EzQvsVlUcAsoGjW.jpg"", ""type"": ""photo""}]"
2021-05-09T22:41:55+00:00,1391523858579079168,1391523858579079168,"@IntlCrimCourt Uribe and his armed men are seeking to push crimes in the streets against protest and #ParoNacionalIndefinido to the limit, paving the way for his employee Duque to sanction a decree of #ConmocionInterior
#SOSColombiaWe Are Killing
#CaliEnAlertaRoja",en,False,False,0,0,0,0,1.3915216944315638e+18,,,116962530,BunkerGlo,Gloria Ortega Pérez,False,,61731614.0,"#ParoNacionalIndefinido , #ConmocionInterior , #SOSColombiaWe , #CaliEnAlertaRoja",IntlCrimCourt,,[]
2021-05-09T22:22:12+00:00,1391518893412339713,1391518893412339713,"#ParoNacional9M #ParoNacionalIndefinido @ONUHumanRights @JMVivancoHRW @CIDH @IvanCepedaCast @bbcmundo @elpais_espana 

Complice",es,False,False,0,0,0,0,1.3915040435587768e+18,,,256249748,cristinabedoya1,Isabel Bedoya,False,,,"#ParoNacional9M , #ParoNacionalIndefinido","ONUHumanRights , JMVivancoHRW , CIDH , IvanCepedaCast , bbcmundo , elpais_espana",,[]
