,Datetime,Tweet Id,Text,Username
0,2021-08-24 06:18:13+00:00,1430051802599370780,#ReportoEnCity,JANETH86710367
1,2021-08-15 18:46:37+00:00,1426978652668010503,#ReportoEnCity ⚠️ Un muerto tras grave accidente en autopista Norte en Bogotá. El hecho se registró en la madrugada de este domingo. Esto es lo que se conoce hasta el momento ▶️ https://t.co/4GL6L6G4FR https://t.co/Khe8uD2kmF,Citytv
2,2021-08-13 16:40:55+00:00,1426222241872859138,#ReportoEnCity | Protestas en la Plaza de Bolívar por condena a 'Epa Colombia'. Hay un movimiento en redes que está convocando movilizaciones. Amplíe aquí la información 👉 https://t.co/KR9sw8giBe https://t.co/mKF8uqpj1A,Citytv
3,2021-08-13 03:38:12+00:00,1426025266095300608,#ReportoEnCity,JANETH86710367
4,2021-08-11 17:41:10+00:00,1425512630756708352,"#ReportoEnCity 🚨 Dos policías resultaron heridos en la calle 11 Sur con avenida Caracas, en el barrio Ciudad Berna en Bogotá. La alcaldesa Claudia López acaba de citar a un consejo de seguridad. Acá los detalles 👉 https://t.co/iUyyknZ3xF

📷: Edwin Suá - Citytv https://t.co/TV13jtLYl6",Citytv
5,2021-08-11 12:45:35+00:00,1425438245471522818,#ReportoEnCity 🚨 Tiroteo en Chapinero después de un intento de hurto. Noticia en desarrollo 👉 https://t.co/DZOdz9s5nj https://t.co/6C5R7zL1Jy,Citytv
6,2021-07-26 01:25:58+00:00,1419469008898830337,#reportoencity. Solo se fijan en las afectaciones viales del norte. Como. Solo si lo reportan en City entonces sí lo atienden.,egonguti
7,2021-07-22 21:29:33+00:00,1418322349405921280,#ReportoEnCity,JANETH86710367
8,2021-07-22 05:52:42+00:00,1418086580590366721,#ReportoEnCity,JANETH86710367
9,2021-07-21 22:56:17+00:00,1417981787330973699,#ReportoEnCity,JANETH86710367
10,2021-07-21 03:29:48+00:00,1417688230611279873,#ReportoEnCity,JANETH86710367
11,2021-07-19 23:30:51+00:00,1417265710385008643,"Situación en la Av Caracas hacia el norte, nos comentan nuestros #ReporterosCiudadanos en Bogotá. Cómo está el tráfico en la ciudad? #ReportoEnCity #CityNoticias https://t.co/u8ffGwKSpH",jnietoblanco
12,2021-07-12 19:22:51+00:00,1414666582865895426,#ReportoEnCity,JANETH86710367
13,2021-07-07 14:20:25+00:00,1412778536222482433,"#ReportoEnCity ⚠️ Vecinos y comerciantes del sector de la cra. 68 con calle 21 sur protestan para exigir mayor presencia de la Policía tras incremento de hechos de inseguridad en esta zona de Bogotá 👉 https://t.co/TcEaIdiYPF

📷: Mauricio Moreno / El Tiempo https://t.co/C5BtICxrHu",Citytv
14,2021-06-30 01:30:17+00:00,1410048009526722565,#REPORTOENCITY Segunda linea del metro en el 2032? @Citytv ya uno empieza a perder la esperanza de verlo algún dia en la amada Bogotá  un metro.,carlosarias7906
15,2021-06-29 01:18:44+00:00,1409682713385201668,Se tratan de meter al colegio Colsubsidio chicala RECHAZO TOTAL @Citytv @ArribaBogota @ClaudiaLopez @CanalRCN @CanalRCN @elpatrullero_ #reportoencity https://t.co/ewrbEDy3xn,alexesflow
16,2021-06-29 01:17:23+00:00,1409682375227822085,CHICALA BOSA @Citytv @ClaudiaLopez #reportoencity RECHAZO TOTAL DE ESTE VANDALISMO https://t.co/OmDZVzgBL3,alexesflow
17,2021-06-29 00:26:42+00:00,1409669620546490370,"Nuestros reporteros ciudadanos  desde León XIII. Le tomamos el pulso a la ciudad, en diferentes puntos con #ReportoEnCity @Citytv https://t.co/FcusHYU1Z1",jnietoblanco
18,2021-06-28 11:09:33+00:00,1409469010333286402,@TransMilenio deberían actualizar y decir que el portal de usme está cerrado #reportoencity @ClaudiaLopez,Yulic141
19,2021-06-21 11:13:43+00:00,1406933344596774916,Buen día cruce de yomasa cerrado a esta hora #ReportoEnCity,Yulic141
20,2021-06-20 19:25:55+00:00,1406694822686171143,"#ReportoEnCity | Locura de los hinchas de Millonarios antes de la final contra Tolima. Con caravanas, seguidores del equipo azul esperan ganar la estrella número 16 ➡️ https://t.co/0PMnCTsu2h https://t.co/ySKmUPKoqD",Citytv
21,2021-06-18 11:45:29+00:00,1405854177079795720,"¡Atención! 🚌 Así opera Transmilenio este 18 de junio en Bogotá. Se registran dificultades de operación en el Portal de Usme y Estación Molinos. Entérese acá ➡️ https://t.co/Kz6PJETbSO

#ReportoEnCity https://t.co/9gZYoBY3Gj",Citytv
22,2021-06-15 22:05:29+00:00,1404923038756392962,⛈️  Las lluvias no paran en la capital del país. Envíenos su reporte desde donde este con el numeral #ReportoEnCity ⬇️ https://t.co/f6eozqv4o0,Citytv
23,2021-06-14 22:42:18+00:00,1404569917232406537,Tráfico detenido en la vía Bogota-Villavicencio a la altura de Chipaque #reportoencity #coviandes https://t.co/eW9FNH5qTr,depam82
24,2021-06-14 22:12:57+00:00,1404562531017015296,"🚨 A esta hora se reportan bloqueos en la Autopista Norte, uno de los principales puntos de entrada a la capital → https://t.co/NV5P0cjn39

Puede enviarnos fotos y videos de la situación con el numeral #ReportoEnCity https://t.co/k0bmV2GZv9",Citytv
25,2021-06-12 00:01:17+00:00,1403502629062381570,#ReportoEnCity ⚠️ Lluvia en Bogotá: se reportaron granizadas en algunas zonas. Las autoridades locales informaron que en gran parte de la ciudad se presentaron precipitaciones. Vea acá las imágenes y videos 👉 https://t.co/ETP9TB6Cek https://t.co/aVp6UqYcC0,Citytv
26,2021-06-10 03:52:40+00:00,1402836085470859267,#ReportoEnCity  así es como la policía están tratando de despejar las vías en #santaLibrada https://t.co/gIFYjcsup0,LorenitaBahamon
27,2021-06-10 01:26:32+00:00,1402799308546711554,"#ReportoEnCity Soy bogotano de 3 generaciones, más de 120 años de mi familia en Bogotá. Porqué individuos que no nacieron aquí, que no viven aquí, vienen a destruir nuestros monumentos ? Qué pasaría si yo fuera a sus comunidades en el Cauca tumbar sus totem y malocas ?",albemayr
28,2021-06-10 00:10:48+00:00,1402780249524428804,"#ReportoEnCity | Viajeros caminaron para llegar al Aeropuerto El Dorado ante los bloqueos en una nueva jornada de protestas en la avenida El Dorado con carrera 100 en Bogotá 👉 https://t.co/hKPJCTz6nD

📷: Néstor Gómez - El Tiempo https://t.co/AYXCsaOzqG",Citytv
29,2021-06-09 23:20:46+00:00,1402767656046972929,"#ReportoEnCity ⚠️ No hay servicio en el Portal El Dorado: Transmilenio informó que tanto este portal, como el de Suba, están si operación por el momento. Además, hay otras estaciones fuera de servicio. Entérese acá 👉 https://t.co/6B8rye7xEy https://t.co/pNzuW8ykZZ",Citytv
30,2021-06-09 22:34:42+00:00,1402756066325274625,#ReportoEnCity,JANETH86710367
31,2021-06-09 21:40:41+00:00,1402742471843627010,#ReportoEnCity ⚠️ TransMilenio anunció que se suspende la operación del sistema en el Portal de Las Américas por manifestaciones en esa parte de Bogotá. Encuentre acá las últimas novedades en la movilidad 👉 https://t.co/xeoJeYDESf https://t.co/svNWS3AeOa,Citytv
32,2021-06-09 21:30:44+00:00,1402739966845800452,"#ReportoEnCity ⚠️ Cerca de 500 personas se concentran frente al Hotel Tequendama, lugar donde se encuentra la CIDH. Uno de los delgados de la Comisión intenta calmar los ánimos tras enfrentamientos. Acá los detalles 👉 https://t.co/GmXjbml5Xd

📷: Milton Diaz / El Tiempo https://t.co/CqFqzQQND1",Citytv
33,2021-06-09 20:50:43+00:00,1402729897051762698,#ReportoEnCity ⚠️ Así está el mapa de la movilidad en Bogotá por las marchas: se presentan bloqueos en algunas vías de la capital del país 👉 https://t.co/7IYYlzWOte https://t.co/0IV40cRW7x,Citytv
34,2021-06-09 15:12:32+00:00,1402644789317668865,#ReportoEnCity,JANETH86710367
35,2021-06-07 15:16:06+00:00,1401920912610430983,#ReportoEnCity,JANETH86710367
36,2021-06-06 00:31:02+00:00,1401335788877631493,#ReportoEnCity,JANETH86710367
37,2021-06-05 00:43:19+00:00,1400976492985729024,#ReportoEnCity autosur hacia Soacha https://t.co/8YK54AkEDz,narvae_s
38,2021-06-05 00:30:35+00:00,1400973289762312194,"#ReportoEnCity | Empleados civiles del Ministerio de Defensa protestan a esta hora frente a Compensar de la Avenida 68, lugar donde se realizan las negociaciones entre el Gobierno Nacional y el Comité de paro. Más detalles acá 👉 https://t.co/Vy3hEFI41s

📷: Néstor Gómez https://t.co/BgNsK5VVu1",Citytv
39,2021-06-04 23:02:29+00:00,1400951115781451781,#ReportoEnCity,JANETH86710367
40,2021-06-03 14:20:43+00:00,1400457424771772421,#ReportoEnCity https://t.co/tQX6nDTJ9g  😷🤔😮💥 https://t.co/iMelfjKk4M,Marcor83Outloo1
41,2021-06-03 10:24:44+00:00,1400398034287173632,"#reportoencity| El mismo noticiero solamente desinforma, no pasó nada en #PortalResistencia es otro noticiero que promueve el odio y estigmatiza la protesta pacifica, si tienen la posibilidad lean prensa independiente, ellos si buscan la verdad https://t.co/gOF0QYQnyo",leidi_lady88
42,2021-06-03 05:01:11+00:00,1400316609802260480,#ReportoEnCity Esta muy feo por acá en Costa Azul ya llegando a Aures en Suba @Citytv https://t.co/oXXx9TCw6r,Ivan_Ojedah
43,2021-06-03 04:56:11+00:00,1400315352463052801,"#ReportoEnCity En estos momentos en Suba - Costa Azul, llegando de trabajar y me encuentro con esto y la cosa está fea... @Citytv #bogotaenalertaroja https://t.co/lzovB8xi9y",Ivan_Ojedah
44,2021-06-03 04:21:20+00:00,1400306581166866436,#ReportoEnCity | Prenden fuego a caseta en las inmediaciones del Portal de las Américas. Aquí más información 👉 https://t.co/AeSaeK0TZN https://t.co/hftgFbp0Ei,Citytv
45,2021-06-02 23:29:08+00:00,1400233047136604161,"Esta fue la situación en horas de la tarde en diferentes puntos de la ciudad de Bogotá. Así se evidenció la fuerte granizada en el barrio Eduardo Santos de la localidad de los Mártires, después de un día bien soleado. #reportoencity @jnietoblanco @Citytv https://t.co/ufO4IDEkMw",oscarperez_099
46,2021-06-02 23:10:16+00:00,1400228301206065153,"#ReportoEnCity trancon en el peaje de la calle 13 sentido oriente occidente

#trancon #ReporteCiudadano #bogota @NoticiasCity @Citytv @BogotaTransito https://t.co/x6nqHL7fz5",NioRIANNE
47,2021-06-02 22:57:18+00:00,1400225036993241091,@Citytv #reportoencity @jnietoblanco fuerte granizada en el sector de puente aranda barrio bochica central https://t.co/nRf1Pb3EiG,DaniloZuluagaG2
48,2021-06-02 22:30:40+00:00,1400218335510515714,#reportoencity https://t.co/EAjobvKtYz,oscarperez_099
49,2021-06-02 22:27:33+00:00,1400217548575158275,Fuerte granizada a esta en diferentes puntos de la ciudad de Bogotá. #reportoencity @Citytv https://t.co/sz8KJrYXdQ,oscarperez_099
50,2021-06-02 22:04:03+00:00,1400211635961221123,#ReportoEnCity | A esta hora se presentan fuertes lluvias en la capital del país. Así está la movilidad para el regreso a casa en Bogotá con varios bloqueos registrados en distintos puntos de la ciudad. Acá le contamos 👉 https://t.co/Qcc0KmR8kQ https://t.co/wC4gR2lurn,Citytv
51,2021-05-31 22:51:31+00:00,1399498806664863747,#REPORTOENCITY,JANETH86710367
52,2021-05-31 10:25:19+00:00,1399311016807309313,Esto sucedió anoche en BOSA CHICALA rechazo total a la violencia #reportoencity @jnietoblanco @Citytv @ArribaBogota @elojodlanoche @elpatrullero_ @NoticiasRCN @NoticiasCaracol @JuanDiegoAlvira @ClaudiaLopez @LuisErnestoGL @PoliciaColombia https://t.co/vrVyEHrWxe,alexesflow
53,2021-05-29 22:53:11+00:00,1398774451593003014,#ReportoEnCity,JANETH86710367
54,2021-05-29 05:02:46+00:00,1398505070430412803,#ReportoEnCity,JANETH86710367
55,2021-05-29 03:33:31+00:00,1398482608980480001,#REPORTOENCITY,JANETH86710367
56,2021-05-28 21:25:16+00:00,1398389938639540230,"@Citytv #ReportoEnCity secuestro masivo de dignidad a grandes medios de comunicación, los ponen en peligro de ser ajusticiados tan pronto se restablezca el país

Noticia en desarrollo",MalBicho13
57,2021-05-28 21:15:35+00:00,1398387502076076040,#ReportoEnCity | Secuestraron bus de TransMilenio en Las Américas. Autoridades investigan los hechos. El conductor habría sido intimidado. Acá el video del hecho 👉 https://t.co/w6DqhA5YZ0 https://t.co/LfpyInJgXm,Citytv
58,2021-05-28 18:37:51+00:00,1398347806704865283,"Estamos #AlAire tomándole el pulso a la ciudad, en este #28Mayo. #ReportoEnCity #CityNoticias @Citytv https://t.co/sMLqc71QXl",jnietoblanco
59,2021-05-28 04:51:39+00:00,1398139885379330048,#ReportoEnCity,JANETH86710367
60,2021-05-28 00:24:42+00:00,1398072706386518019,#ReportoEnCity,JANETH86710367
61,2021-05-27 04:27:49+00:00,1397771501407965189,#ReportoEnCity,JANETH86710367
62,2021-05-26 18:15:32+00:00,1397617411596169224,A esta hora en la Av. Villavicencio @Citytv #ReportoEnCity @manolitosalazar @jnietoblanco https://t.co/UvBfWBtMGQ,AndersonRedond1
63,2021-05-26 15:31:00+00:00,1397576008002330624,"#ReportoEnCity | Hay cierre en la carrera Séptima en Bogotá.

A esta hora no hay paso a la altura del Parque Nacional en ambos sentidos de la carrera séptima por multitudinaria manifestación. Siga acá los informes de movilidad 👉 https://t.co/jUEHusYYCQ https://t.co/mpvII47Erb",Citytv
64,2021-05-26 14:19:49+00:00,1397558094205497346,#ReportoEnCity,JANETH86710367
65,2021-05-26 14:19:49+00:00,1397558093618327557,#ReportoEnCity,JANETH86710367
66,2021-05-26 11:31:05+00:00,1397515631126274054,"#ReportoEnCity | A esta hora se presentan bloqueos en inmediaciones a la estación Molinos de TransMilenio en el sur de Bogotá. La Fuerza Pública hace presencia en el lugar.

📷: Mauricio Moreno / CEET https://t.co/OWCoy8yFnE",Citytv
67,2021-05-26 10:41:08+00:00,1397503058351960067,"#ReportoEnCity
@ArribaBogota 
ESTO OCURRE EN USME https://t.co/RcWLSdRCQD",Zulygonra
68,2021-05-24 21:00:54+00:00,1396934253569613829,#ReportoEnCity,JANETH86710367
69,2021-05-24 16:10:40+00:00,1396861212261036034,#reportoencity @citytvnoticias @Citytv encuentran recién nacido muerto en el shut de basura de conjunto residencial Ciudad Tintal https://t.co/iZx1eOHiRc,JOHIS_ANAHAT
70,2021-05-24 11:45:31+00:00,1396794485355450370,"#ReportoEnCity | Delincuentes incendiaron bus de Transmilenio en Soacha. Además, manifestantes intentaron abrir a la fuerza tres ambulancias en San Mateo. Le contamos los detalles ▶️ https://t.co/uY1QLGUw7L https://t.co/ST4IHJ8hBr",Citytv
71,2021-05-23 16:06:00+00:00,1396497653718999043,#REPORTOENCITY,JANETH86710367
72,2021-05-23 16:00:28+00:00,1396496260237037574,@ArribaBogota #reportoencity @loisemagic  #NoSeCumple https://t.co/1rNliVgjdN https://t.co/ykgEbrq9Gv,Mcortes65
73,2021-05-23 05:20:54+00:00,1396335308933898242,#ReportoEnCity,JANETH86710367
74,2021-05-21 14:31:47+00:00,1395749167360880640,#ReportoEnCity,JANETH86710367
75,2021-05-21 02:20:33+00:00,1395565146169298945,"⚠️ #ReportoEnCity | Tensión en Portal Américas con instalación del PMU.

El equipo de Gobierno fue recibido con abucheos y críticas de algunos sectores de la protesta. Esto es lo que sucede a esta hora 👉 https://t.co/JPjOdZxyd9 https://t.co/8HtAylwqQd",Citytv
76,2021-05-20 23:46:04+00:00,1395526266044960768,"#ReportoEnCity | Hinchas de Santa Fe se acercaron a las oficinas de la @FCFSeleccionCol para expresar su rechazo a la realización de la Copa América en territorio colombiano. ¿Qué pasará con la Copa? Le contamos los últimos detalles 👉 https://t.co/c9tUIeKPIL

📷 @CesmelA https://t.co/ogx9QDPzRP",Citytv
77,2021-05-20 03:54:29+00:00,1395226394066657281,#ReportoEnCity https://t.co/HCe6ls1njK,William_9012
78,2021-05-20 03:40:21+00:00,1395222837556809734,PORTAL AMÉRICAS MAYO19 #Reportoencity @jnietoblanco @TheoGelves @Bogota @ClaudiaLopez @CGurisattiNTN24 @AlcaldiadeBosa @petrogustavo @GustavoBolivar @HOLLMANMORRIS @elpatrullero_ @Citytv @ArribaBogota @ConsejeriaDDHH @EstebanH_ @CNNEE @ONUHumanRights @ONU_derechos @MisionONUCol https://t.co/mASCwQbmTz,alexesflow
79,2021-05-20 03:13:41+00:00,1395216126565568514,"#ReportoEnCity | Atención ⚠️ Se registran disturbios entre manifestantes y la fuerza pública en inmediaciones del Portal Américas de TransMilenio. 

La jornada a lo largo del día había avanzado en paz. Acá el detalle de lo que sucede a esta hora  👉 https://t.co/9yS9Rt23OE https://t.co/iyFg8vvAsc",Citytv
80,2021-05-20 01:15:38+00:00,1395186420164222980,"#ReportoEnCity | En Bogotá, con murales, actividades deportivas, culturales y artísticas, los manifestantes continúan la jornada de Paro Nacional de manera pacífica, aunque todavía con bloqueos viales. Acá los detalles 👉 https://t.co/Jz29SkOUcX

📷: @zamorahectorf - @CesmelA https://t.co/LqTRzC0yvj",Citytv
81,2021-05-20 00:52:46+00:00,1395180667500122115,"#ReportoEnCity bloqueos en el carril derecho del @Portal_80, no están operando alimentadores. Protesta pacífica https://t.co/LYycI1mqNO",oetm
82,2021-05-19 23:16:20+00:00,1395156395960459267,"#ReportoEnCity | Así transcurre el retorno a casa de varias personas ante las afectaciones que presenta TransMilenio en su operación. Encuentre acá el reciente reporte acerca del funcionamiento de las troncales del sistema ▶️ https://t.co/Jz29SkOUcX

📷: Néstor Gómez https://t.co/BrK389lu7e",Citytv
83,2021-05-19 21:01:07+00:00,1395122368733929472,"#ReportoEnCity ⚠️ Alcaldía entregó recomendaciones sobre el regreso a casa de los ciudadanos. Además, TransMilenio (@TransMilenio) informó los tramos que se encuentran en servicio a esta hora. Tenga en cuenta y entérese 👉 https://t.co/P3LczO6Bfi https://t.co/RZIpLhJYFU",Citytv
84,2021-05-19 16:01:40+00:00,1395047009237839876,"#ReportoEnCity  | De forma pacífica avanzan las marchas que salen del Parque Nacional con dirección a la Plaza de Bolívar. 

📷  | @cesarmelgarejoa / CEET https://t.co/KrZjkQGWOG",Citytv
85,2021-05-19 03:45:14+00:00,1394861681294065664,#ReportoEnCity,JANETH86710367
86,2021-05-16 04:36:10+00:00,1393787335368663042,"ATENCIÓN ⚠️ Prenden fuego al monumento de los Héroes luego de una jornada pacífica de manifestaciones en Bogotá. La Secretaria de Gobierno señaló que los vándalos fueron responsables de este hecho. Vea acá el video 👉 https://t.co/aDASsRwfxv

#ReportoEnCity https://t.co/SbNMhLEop1",Citytv
87,2021-05-16 03:30:22+00:00,1393770776990470145,"#ReportoEnCity | Atención ⚠️ La Secretaría de Gobierno informa que se presentan alteraciones de orden público cerca al Portal de las Américas, al sur de Bogotá. El Esmad interviene a esta hora. Les contamos lo último 👉 https://t.co/GtEmjkYyEP https://t.co/Iv8hby1q83",Citytv
88,2021-05-16 02:23:53+00:00,1393754045626687500,PORTAL AMERICAS HOY 15 DE MAYO #ReportoEnCity @Citytv @jnietoblanco @TransMilenio @PoliciaColombia @AlcaldiadeBosa @Bogota @ClaudiaLopez @LuisErnestoGL https://t.co/bpqtZMSr8f,alexesflow
89,2021-05-16 02:16:08+00:00,1393752095715647489,"#ReportoEnCity | A esta hora cientos de manifestantes siguen concentrados alrededor de la estación Héroes, en el norte de Bogotá. Las protestas se desarrollan de manera pacífica. Le contamos los últimos detalles acá 👉 https://t.co/5jR6Uzhhz0

📷: @Cristianleonrt https://t.co/AfJ8jK5MAO",Citytv
