created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-03-26T21:59:22+00:00,1375568084178731008,1375568084178731008,"@IvanDuque La vida es Sagrada.
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz",es,False,False,0,0,1,0,1.375565918055637e+18,,,216090169,npvillamizar,Paola Villamizar,False,,77653794.0,"#NosEstánMatando , #NosEstánMasacrando , #ColombiaEnAlertaRoja , #ColombiaMereceVivirEnPaz",IvanDuque,,[]
2021-03-25T03:37:18+00:00,1374928349844344833,1374928349844344833,Y si nos unimos y defendemos nuestros derechos como paso en #chile #ParoNacionalYa #ColombiaDespierta #ColombiaEnAlertaRoja #ALasCallesContraLaReforma,es,False,False,1,1,0,0,,,,1248109920307863564,iquior0lpmlfd,Iván Ortiz,False,,,"#chile , #ParoNacionalYa , #ColombiaDespierta , #ColombiaEnAlertaRoja , #ALasCallesContraLaReforma",,,[]
2021-03-26T21:59:22+00:00,1375568084178731008,1375568084178731008,"@IvanDuque La vida es Sagrada.
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz",es,False,False,0,0,1,0,1.375565918055637e+18,,,216090169,npvillamizar,Paola Villamizar,False,,77653794.0,"#NosEstánMatando , #NosEstánMasacrando , #ColombiaEnAlertaRoja , #ColombiaMereceVivirEnPaz",IvanDuque,,[]
2021-03-25T03:37:18+00:00,1374928349844344833,1374928349844344833,Y si nos unimos y defendemos nuestros derechos como paso en #chile #ParoNacionalYa #ColombiaDespierta #ColombiaEnAlertaRoja #ALasCallesContraLaReforma,es,False,False,1,1,0,0,,,,1248109920307863564,iquior0lpmlfd,Iván Ortiz,False,,,"#chile , #ParoNacionalYa , #ColombiaDespierta , #ColombiaEnAlertaRoja , #ALasCallesContraLaReforma",,,[]
2021-03-26T21:59:22+00:00,1375568084178731008,1375568084178731008,"@IvanDuque La vida es Sagrada.
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz",es,False,False,0,0,1,0,1.375565918055637e+18,,,216090169,npvillamizar,Paola Villamizar,False,,77653794.0,"#NosEstánMatando , #NosEstánMasacrando , #ColombiaEnAlertaRoja , #ColombiaMereceVivirEnPaz",IvanDuque,,[]
2021-03-25T03:37:18+00:00,1374928349844344833,1374928349844344833,Y si nos unimos y defendemos nuestros derechos como paso en #chile #ParoNacionalYa #ColombiaDespierta #ColombiaEnAlertaRoja #ALasCallesContraLaReforma,es,False,False,1,1,0,0,,,,1248109920307863564,iquior0lpmlfd,Iván Ortiz,False,,,"#chile , #ParoNacionalYa , #ColombiaDespierta , #ColombiaEnAlertaRoja , #ALasCallesContraLaReforma",,,[]
2021-03-26T21:59:22+00:00,1375568084178731008,1375568084178731008,"@IvanDuque La vida es Sagrada.
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz",es,False,False,0,0,1,0,1.375565918055637e+18,,,216090169,npvillamizar,Paola Villamizar,False,,77653794.0,"#NosEstánMatando , #NosEstánMasacrando , #ColombiaEnAlertaRoja , #ColombiaMereceVivirEnPaz",IvanDuque,,[]
2021-03-25T03:37:18+00:00,1374928349844344833,1374928349844344833,Y si nos unimos y defendemos nuestros derechos como paso en #chile #ParoNacionalYa #ColombiaDespierta #ColombiaEnAlertaRoja #ALasCallesContraLaReforma,es,False,False,1,1,0,0,,,,1248109920307863564,iquior0lpmlfd,Iván Ortiz,False,,,"#chile , #ParoNacionalYa , #ColombiaDespierta , #ColombiaEnAlertaRoja , #ALasCallesContraLaReforma",,,[]
2021-03-26T21:59:22+00:00,1375568084178731008,1375568084178731008,"@IvanDuque La vida es Sagrada.
#NosEstánMatando 
#NosEstánMasacrando 
#ColombiaEnAlertaRoja 
#ColombiaMereceVivirEnPaz",es,False,False,0,0,1,0,1.375565918055637e+18,,,216090169,npvillamizar,Paola Villamizar,False,,77653794.0,"#NosEstánMatando , #NosEstánMasacrando , #ColombiaEnAlertaRoja , #ColombiaMereceVivirEnPaz",IvanDuque,,[]
2021-03-25T03:37:18+00:00,1374928349844344833,1374928349844344833,Y si nos unimos y defendemos nuestros derechos como paso en #chile #ParoNacionalYa #ColombiaDespierta #ColombiaEnAlertaRoja #ALasCallesContraLaReforma,es,False,False,1,1,0,0,,,,1248109920307863564,iquior0lpmlfd,Iván Ortiz,False,,,"#chile , #ParoNacionalYa , #ColombiaDespierta , #ColombiaEnAlertaRoja , #ALasCallesContraLaReforma",,,[]
2021-04-24T14:20:56+00:00,1385961960806797317,1385961960806797317,Polombia records. Desastroso gobierno de un presentador @IvanDuque impresentable 🥴#Colombia #Polombia #ColombiaEnAlertaRoja,es,False,False,2,0,0,0,1.385722395055559e+18,,,41743575,MeliCuevas83,Melissa Cuevas,False,,,"#Colombia , #Polombia , #ColombiaEnAlertaRoja",IvanDuque,,[]
2021-04-24T12:53:28+00:00,1385939953054625799,1385939953054625799,"#DeMiNiñezRecuerdo haber crecido en libertad; a diferencia de los casi 15.000 menores de edad, víctimas del reclutamiento forzado por parte de los grupos armados al margen de la ley, en el contexto del conflicto armado colombiano. #JusticiaYReparación 
#ColombiaEnAlertaRoja",es,False,False,0,0,0,0,,,,296557641,CafredeColombia,Cafre de Colombia©️,False,,,"#DeMiNiñezRecuerdo , #JusticiaYReparación , #ColombiaEnAlertaRoja",,,[]
2021-04-23T19:26:15+00:00,1385676412053606401,1385676412053606401,Cagados y con el agua lejos #ColombiaEnAlertaRoja,es,False,False,0,0,0,0,1.3854433143636296e+18,,,296557641,CafredeColombia,Cafre de Colombia©️,False,,,#ColombiaEnAlertaRoja,,,[]
