created_at,id_str,conversation_id_str,full_text,lang,favorited,retweeted,retweet_count,favorite_count,reply_count,quote_count,quoted_status_id_str,quoted_status_short_url,quoted_status_expand_url,user_id_str,user_name,user_full_name,user_verified,in_reply_to_status_id_str,in_reply_to_user_id_str,hashtags,mentions,urls,media
2021-05-01T17:23:57+00:00,1388544735749545984,1388288773109207048,"@petersonmartinz La @PoliciaColombia y el @COL_EJERCITO están dotados constitucionalmente, con armas para controlar, someter, y/o dar de baja a los criminales que se resistan y que atenten contra la vida de los colombianos o extranjeros que estén dentro del territorio Colombiano #VandalosAsesinos",es,False,False,0,0,0,0,,,,1683362130,mantenimientogo,Arnulfo Avila,False,1.3882957354818765e+18,164044139.0,#VandalosAsesinos,"petersonmartinz , PoliciaColombia , COL_EJERCITO",,[]
2021-05-01T00:44:24+00:00,1388293192290865163,1388159592526458882,"@LauraMedinaRuiz Murió el #Capitan víctima de #VandalosAsesinos.
Dolor de Patria.
Un Héroe que ofrendo su vida por salvaguardar bienes, vida  y la honra de sus compatriotas.
Descanse en Paz.
Solidaridad con nuestras @FuerzasMilCol @COL_EJERCITO 
@PoliciaColombia 
@FuerzaAereaCol https://t.co/ufIHDs7uRj",es,False,False,3,3,1,0,,,,712954729,GloriaAgudeloCa,DONNA...,False,1.388159592526459e+18,154702186.0,"#Capitan , #VandalosAsesinos","LauraMedinaRuiz , FuerzasMilCol , COL_EJERCITO , PoliciaColombia , FuerzaAereaCol",,"[{""url"": ""https://pbs.twimg.com/media/E0Q1Sw4XMAEuke7.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E0Q1TSIWEAMRiR9.jpg"", ""type"": ""photo""}]"
2021-04-29T17:32:56+00:00,1387822222358859786,1387822222358859786,#VandalismoEs  afectar la vida atentando contra carros que transporta oxígeno y alimentos #VandalosAsesinos,es,False,False,0,0,0,0,,,,1123271043492319235,JaviPekerman,Javier Hernández,False,,,"#VandalismoEs , #VandalosAsesinos",,,[]
2021-04-29T13:17:38+00:00,1387757972617629700,1387710940938899458,@jorgeprotesta @Nessnio Aquí hay unos! Los más visibles! #VandalosAsesinos https://t.co/LWzpznCoKp,es,False,False,0,4,0,0,,,,136093514,yapaqui,Yanith Páramo Q.,False,1.3877109409388997e+18,2952950195.0,#VandalosAsesinos,"jorgeprotesta , Nessnio",,"[{""url"": ""https://pbs.twimg.com/media/E0JOhX0XEAAMy9j.jpg"", ""type"": ""photo""}]"
2021-04-28T22:19:23+00:00,1387531922117644288,1387437602593202178,"@JuanCamilo vandalos asesinos
#VándalosAsesinos",es,False,False,0,1,0,0,,,,289524903,din_mon,sanmon,False,1.3875195966185267e+18,6329742.0,#VándalosAsesinos,JuanCamilo,,[]
2021-05-01T17:23:57+00:00,1388544735749545984,1388288773109207048,"@petersonmartinz La @PoliciaColombia y el @COL_EJERCITO están dotados constitucionalmente, con armas para controlar, someter, y/o dar de baja a los criminales que se resistan y que atenten contra la vida de los colombianos o extranjeros que estén dentro del territorio Colombiano #VandalosAsesinos",es,False,False,0,0,0,0,,,,1683362130,mantenimientogo,Arnulfo Avila,False,1.3882957354818765e+18,164044139.0,#VandalosAsesinos,"petersonmartinz , PoliciaColombia , COL_EJERCITO",,[]
2021-05-01T00:44:24+00:00,1388293192290865163,1388159592526458882,"@LauraMedinaRuiz Murió el #Capitan víctima de #VandalosAsesinos.
Dolor de Patria.
Un Héroe que ofrendo su vida por salvaguardar bienes, vida  y la honra de sus compatriotas.
Descanse en Paz.
Solidaridad con nuestras @FuerzasMilCol @COL_EJERCITO 
@PoliciaColombia 
@FuerzaAereaCol https://t.co/ufIHDs7uRj",es,False,False,3,3,1,0,,,,712954729,GloriaAgudeloCa,DONNA...,False,1.388159592526459e+18,154702186.0,"#Capitan , #VandalosAsesinos","LauraMedinaRuiz , FuerzasMilCol , COL_EJERCITO , PoliciaColombia , FuerzaAereaCol",,"[{""url"": ""https://pbs.twimg.com/media/E0Q1Sw4XMAEuke7.jpg"", ""type"": ""photo""}, {""url"": ""https://pbs.twimg.com/media/E0Q1TSIWEAMRiR9.jpg"", ""type"": ""photo""}]"
2021-04-29T17:32:56+00:00,1387822222358859786,1387822222358859786,#VandalismoEs  afectar la vida atentando contra carros que transporta oxígeno y alimentos #VandalosAsesinos,es,False,False,0,0,0,0,,,,1123271043492319235,JaviPekerman,Javier Hernández,False,,,"#VandalismoEs , #VandalosAsesinos",,,[]
2021-04-29T13:17:38+00:00,1387757972617629700,1387710940938899458,@jorgeprotesta @Nessnio Aquí hay unos! Los más visibles! #VandalosAsesinos https://t.co/LWzpznCoKp,es,False,False,0,4,0,0,,,,136093514,yapaqui,Yanith Páramo Q.,False,1.3877109409388997e+18,2952950195.0,#VandalosAsesinos,"jorgeprotesta , Nessnio",,"[{""url"": ""https://pbs.twimg.com/media/E0JOhX0XEAAMy9j.jpg"", ""type"": ""photo""}]"
2021-04-28T22:19:23+00:00,1387531922117644288,1387437602593202178,"@JuanCamilo vandalos asesinos
#VándalosAsesinos",es,False,False,0,1,0,0,,,,289524903,din_mon,sanmon,False,1.3875195966185267e+18,6329742.0,#VándalosAsesinos,JuanCamilo,,[]
